Post Content,Themes,Thought Leadership?
"Transforming Business with (Gen)AI must be in the strategic agenda of every company. In this article, I am introducing the concept of $Billion Algorithms and How to Grow them as a way to accelerate value creation with AI, and offering tips on how to escape POC/MVP gravity to drive scale. Thanks to Freddy Bharucha who was the first president who called me on AI / algorithms back in 2016 in China. Harsh Kar who asked me about $Billion Algorithms during my speech at Nasscom. Isabelle Bousquette would be great to chat more about this. hashtag#BillionDollarAlgorithms hashtag#AI hashtag#BusinessTransformation hashtag#Digital hashtag#GenAI","AI/Machine Learning,Product Development,Digital transformation",checked
"Transforming Business with (Gen)AI must be in the strategic agenda of every company. In this article, I am introducing the concept of $Billion Algorithms and How to Grow them as a way to accelerate value creation with AI, and offering tips on how to escape POC/MVP gravity to drive scale. Thanks to Freddy Bharucha who was the first president who called me on AI / algorithms back in 2016 in China. Harsh Kar who asked me about $Billion Algorithms during my speech at Nasscom. Isabelle Bousquette would be great to chat more about this. hashtag#BillionDollarAlgorithms hashtag#AI hashtag#BusinessTransformation hashtag#Digital hashtag#GenAI","AI/Machine Learning,Product Development,Digital transformation",checked
"Transforming Business with (Gen)AI must be in the strategic agenda of every company. In this article, I am introducing the concept of $Billion Algorithms and How to Grow them as a way to accelerate value creation with AI, and offering tips on how to escape POC/MVP gravity to drive scale. Thanks to Freddy Bharucha who was the first president who called me on AI / algorithms back in 2016 in China. Harsh Kar who asked me about $Billion Algorithms during my speech at Nasscom. Isabelle Bousquette would be great to chat more about this. hashtag#BillionDollarAlgorithms hashtag#AI hashtag#BusinessTransformation hashtag#Digital hashtag#GenAI","AI/Machine Learning,Product Development,Digital transformation",checked
"Transforming Business with (Gen)AI must be in the strategic agenda of every company. In this article, I am introducing the concept of $Billion Algorithms and How to Grow them as a way to accelerate value creation with AI, and offering tips on how to escape POC/MVP gravity to drive scale. Thanks to Freddy Bharucha who was the first president who called me on AI / algorithms back in 2016 in China. Harsh Kar who asked me about $Billion Algorithms during my speech at Nasscom. Isabelle Bousquette would be great to chat more about this. hashtag#BillionDollarAlgorithms hashtag#AI hashtag#BusinessTransformation hashtag#Digital hashtag#GenAI","AI/Machine Learning,Product Development,Digital transformation",checked
Our annual look into the ever-changing world of Digital Transformation. A thorough and interactive read that provides industry perspectives for leaders driving transformation in 2024.Take a look! hashtag#TEKsystems hashtag#DigitalTransformation hashtag#OwnChange hashtag#StateOfDX2024,Digital transformation,checked
"Here comes hashtag#Devin, the first hashtag#AI hashtag#Software hashtag#Engineer. Itâ€™s successfully done hashtag#UpWork gigs already. hashtag#Agentic AI is here.","AI/Machine Learning,Product Development,Digital transformation",
"DI Squared is a proud partner of Mail & Deploy, the ultimate reporting tool for ALL THINGS QLIK. Made to meet the specific reporting needs of every single decision maker in your company. â€‹If centrally scheduling, generating, and delivering custom reports through a variety of sharing channels is something you are looking to implement, please reach out to Ross Conrad or Brittany Madge hashtag#DISquared hashtag#BusinessSolutions hashtag#Innovation hashtag#DataIntegration hashtag#DataAnalytics hashtag#Qlik hashtag#DataStrategy hashtag#Mail&Deploy","Data and Analytics,Digital transformation,Product Development",
"Iâ€™ve never seen a service as beloved as GoodRx. In the more than 50 products and services Iâ€™ve been part of in my career, many were impactful on the lives of people who used them for communication, relationships, and connection. But not like GoodRx.Healthcare can be a life-or-death matter. When you canâ€™t access healthcare the way you should, itâ€™s terrifying, frustrating and exhausting. That was true for my own stepmother, who couldnâ€™t get affordable access to insulin due to a blip in Medicare. Thankfully, GoodRx opened up options.Whenever I talked with customers at the doctorâ€™s office, at social events, or even in an Uber, people were so grateful for GoodRx. Millions of people every month use GoodRx, saving them more than $70 billion so far.So with all the customer love and opportunity, you might be surprised Iâ€™ve decided itâ€™s time for my next play. Our team accomplished so much together: * We built innovative products that solve real problems. We deployed the first phases of our AI/ML products that help people get what they needed faster and at better prices. We built new medication management solutions that significantly increased patient adherence, one of the biggest problems in healthcare. * We made GoodRx more useful and engaging for its community. We materially changed consumer engagement in a short period of time, showing up in everything from monthly active users, revenue per returning users and retention. People now use GoodRx for more than just discounts.* We changed the way a healthtech company can work. We dramatically increased our velocity, improved our experience, and overhauled our overall product, design and tech culture. Working cross-functionally with shared goals, our teams delivered great results and innovative ideas came from everyone. Iâ€™m especially proud of the diverse leadership bench we built (now, majority led by women) to better represent the community we serve.During my time at both Meta and at GoodRx, it was clear to see how quickly AI â€“ especially NLP, generative AI and machine-learning â€“ was transforming everything. It was exciting to see some of the same playbooks in ML that I learned at Facebook worked just as well with personalization at GoodRx. And how much faster it was to set up those systems that Facebook spent years developing.There is so much new opportunity emerging right now: From generating dynamic content for entertainment companies, to building healthcare agents that translate â€œdoctor speak,â€ to training weed-killing lasers on tractors, to transforming even the hated performance review process. Itâ€™s easier than ever to build. (Iâ€™m currently training a prediction engine that extracts content from emails for personalized travel planning â€“ if I can do it, you can, too.)Iâ€™m excited to share with you whatâ€™s next very soon (sorry, this is a cliffhanger post!). This next wave of innovation will be tremendous, and reminds me of some key technology epochs before. Itâ€™s time to jump in!","Product Development,AI/Machine Learning,Digital transformation,Customer centricity",
"It is an honor and privilege to collaborate with the Allen Institute in their effort to build the first-ever complete, cellular map of the whole human brain. By mapping more than 100 billion brain cells with precision and scale using AWS cloud technology, the Allen Institute is creating a path toward breakthrough treatments of brain diseases like Alzheimerâ€™s and Parkinsonâ€™s disease, creating impact for society as a whole. Dr. Lein put it best: Together, we can change the world!Learn more about Allen Institute: https://go.aws/4c5y1IyRui Costa Andy Hickl Shoaib Mufti Allyson Fryhoff David Levy Rick Buettner, MBA Arif Khan Jon Martin Catherine C. hashtag#Brain hashtag#AWS hashtag#AllenInstitute hashtag#Healthcare hashtag#Research hashtag#DataScience hashtag#AI hashtag#MachineLearning hashtag#Neuroscience hashtag#LifeScience hashtag#BrainScience hashtag#Alzheimers hashtag#Parkinsons hashtag#BrainDisease hashtag#AmazonWebServices hashtag#CloudComputing","AI/Machine Learning,Customer centricity,Digital transformation,Product Development",
"Well, an AI Software Engineer was bound to happen, but this quickly?  Initial feedback from users: when developing, it places a priority on UI/UX but performance is an issue.  But it can only get better and faster.  The possibilities here are endless in how this can be leveraged to transform an organization in any industry!","AI/Machine Learning,Digital transformation",
"2024 is our year for implementing care redesign programs across our hospital system. Our goal is to have ambient intelligence cameras in every acute care patient room and remote monitoring devices on all patients staying in an inpatient bed with plans to send them home with the device to continue monitoring in the outpatient setting. 

We know that we are bullish about innovation and sometimes implementing new technology in a hospital setting feels like trying to get your kids to eat their vegetables, but we have seen amazing results once we get through the change management hurdle. 
📈 With predictive analytics, the AI tools are 75% more accurate at projecting a patient's discharge date compared with our nurses' predictions alone. 
🖥 With virtual nursing, we have been able to eliminate all contract nursing positions and add a fresh set of eyes to the patient floors which has led to great catches in discrepancies. 
🏥 With ambient intelligence, we have seen a 15% increase in our OR capacity without adding any new staff members. 
⌚ With remote monitoring, we have reduced telemetry needs and moved labor from one skillset to another. 

During our first 2024 Innovation Open House session last week, we hosted 20+ attendees from 7 healthcare organizations across the country. We would love to have you join us for future sessions. Please complete this short form if you are interested and we will be in touch https://lnkd.in/gAy-fiE7 ","Data and Analytics,Digital transformation,Product Development,Customer centricity,Human-centered design,AI/Machine Learning",checked
"Weâ€™re pleased to announce our partnership with Microsoft to deliver innovative new hashtag#cloud products to ensure hashtag#federalemployees can access the information they need at the scale and velocity the mission requires. To learn more about how hashtag#Microsoft will integrate hashtag#Everfoxâ€™s defense-grade hashtag#crossdomaintechnology into Azureâ€™s cloud service offerings, read the full press release: https://lnkd.in/g4xgAnC5hashtag#Cybersecurity",Digital transformation,checked
"RIP software developers ☠ 

This new AI tool announced yesterday built an entire Chrome extension from scratch with just a prompt

It's called Devin by Cognition Labs and it's the world's first AI engineer

It's backed by Peter Thiel and everyone from the CEO of Stripe to Perplexity is raving about it.
__________
If you want to learn more about Devin and other AI tools, join Superhuman - my AI newsletter with 600k+ readers: https://lnkd.in/dEmezNQ2","Digital transformation,Product Development,Value Creation,AI/Machine Learning",checked
"ðŸš¨ BREAKING: OpenAI just made intelligent robots a realityIt's called Figure 01 and it's built by OpenAI and robotics company Figure:â€¢ It's powered by an AI model built by OpenAIâ€¢ It can hear and speak naturallyâ€¢ It can understand commands, plan, and carry out physical actionsWatch the video below to see how realistic it's speech and movement abilities are. The ability to handle objects so delicately is stunning.Intelligent robots aren't a decade away. They're going to be here any day now.If you want to learn more about what's happening in AI and robotics, join Superhuman - my newsletter with 600k+ readers: https://lnkd.in/exuKYiaE","AI/Machine Learning,Digital transformation,Product Development",
"Stripe is a perfect example of how something we take for granted (online payments) is the result of incredible dedication to product, innovation, and customer centricity at massive scale. 50 new payment methods over the last year alone, processing 1% of global GDP. The best teams never stop improving. John Collison Patrick Collison https://lnkd.in/gWwssUFn","Customer centricity,Digital transformation",checked
"Lot of people asked me in past few days what Armada is and why am I so excited to be their Strategic Advisor. Iâ€™ve been a board advisor to multiple high-tech startups over the years but I havenâ€™t seen anything close to as groundbreaking as this technology is. Armada is the worldâ€™s first full-stack edge computing platform, revolutionizing connectivity, compute, and AI solutions where theyâ€™re needed most - anywhere on Earth. Check this video out to see why Iâ€™m so bullish.","AI/Machine Learning,Digital transformation,Product Development",
"Well, an AI Software Engineer was bound to happen, but this quickly?  Initial feedback from users: when developing, it places a priority on UI/UX but performance is an issue.  But it can only get better and faster.  The possibilities here are endless in how this can be leveraged to transform an organization in any industry!","AI/Machine Learning,Digital transformation",
"Well, an AI Software Engineer was bound to happen, but this quickly?  Initial feedback from users: when developing, it places a priority on UI/UX but performance is an issue.  But it can only get better and faster.  The possibilities here are endless in how this can be leveraged to transform an organization in any industry!","AI/Machine Learning,Digital transformation",
"Today, customers can begin building with Anthropic Claude 3 Haiku on Amazon Bedrock: https://lnkd.in/gFckw5xZHaiku is designed to be the fastest and most cost-effective model on the market for its intelligence category. It answers simple queries and requests with unmatched speed, allowing customers to create AI experiences that imitate human interactions.Hereâ€™s how Haiku can help your business:ðŸŸ Â Deliver quick and accurate support in live interactions with customersðŸŸ Â Improve content moderation by more easily catching risky behavior and customer requestsðŸŸ Â Optimize costs across use cases like logistics and inventory management","AI/Machine Learning,Product Development,User Experience,Digital transformation",
"Iâ€™m thrilled to announce that the United States Steel Corporation has made a large strategic investment in Pittsburgh's own Freespace Robotics, a pioneering force in robotic storage and retrieval systems. This investment not only fuels Freespace's growth but also bolsters the local talent pool and promotes innovation in our region. Freespace Robotics was spun out of Carnegie Foundry, a Pittsburgh-based robotics and AI venture studio. The investment brings the valuation of the two-year old company to an impressive $50M.Freespace Robotics' autonomous storage system introduces groundbreaking capabilities to the market, revolutionizing how goods are stored and retrieved. With U.S. Steel's support, Freespace Robotics is set to expand its manufacturing presence, scale up its team, and execute on various pilot programs.https://lnkd.in/ebJYeknjKarl Sanchack Michael Lutzky Matt Wachter Allison Myers James Cook, CFA Kevin Lewis Brad Perry Jeff Legault Herman Herman Greg Cronin John Sidell Evan Robinson Johnson Pittsburgh Robotics Network Pittsburgh Region. Next is Now. Pittsburgh Post-Gazette Pittsburgh Business Times hashtag#modex2024 hashtag#supplychain hashtag#warehouseautomation hashtag#logisticsinnovation hashtag#robotics hashtag#3plsolutions hashtag#storagesolutions","Digital transformation,AI/Machine Learning",
hashtag#US-based Orum.io has announced that it went live with the Federal Reserve and it is set to add hashtag#FedNow and hashtag#FedWire solutions. Read The Paypers to discover more: https://bitly.ws/3ezwdhashtag#thepaypers hashtag#paymentsnews hashtag#financialnews hashtag#paymentrails hashtag#paymentorchestration hashtag#paymentmethods hashtag#realtimepayments,Digital transformation,
"Jeffery L. and I are thrilled to announce the results we've had at Assort Health, the healthcare industry's first generative AI for call centers, showcasing our successful case study at the Illinois Bone and Joint's Chicago Division. We're humbled to have been picked up by Aaron Weitzman at Axios, Fortune, The Wall Street Journal, and more. The call center often marks the beginning of a patient's healthcare journey, and it is frustrating and time consuming. Today, If you call your doctorâ€™s office and hear the recording sayâ€”â€˜You are theâ€¦sixthâ€¦caller. Your wait time isâ€¦31 minutesâ€™ â€“ youâ€™re bound to hang up and give up getting help.The Assort Health team is committed to solving this problem.  We're on a mission to ensure healthcare is accessible for everyone, everywhere, at any time, and are using the latest advances in AI to solve this pressing issue.Assort Health is revolutionizing the way large healthcare organizations handle patient communication. By leveraging Voice AI to take over routine call tasks, we've managed to slash call drop rates by more than two times and halve waiting times within just 30 days with our partners.I'm honored to work alongside some of the brightest minds in the field. Our platform is at the forefront of care navigation technology, powered by an advanced framework that drives ChatGPT's voice interactions. This is an inevitable shift over the next 5 years, and we will be leading that charge.And yes, we're hiring! Thank you to everyone who has supported us along this journey so far. Matt Humphrey, Amit Garg Jenny Friedman Ankit Jain Aditya Khosla Immad Akhund Neil Batlivala Bobby Green Brandon Hull Andrew Tan Brandon K. Sim Trevor Martin. Now, back to work ðŸš€ .","Digital transformation,AI/Machine Learning,Customer centricity",
"Today, we're expanding our Optical LAN portfolio and introducing a new in-wall Optical Network Terminal (ONT) to provide fast and cost-effective fiber-based in-building enterprise and campus connectivity.Know more: https://lnkd.in/dqMyygdehashtag#Fiberforeverything","Product Development,Digital transformation",
"Sudhir Chaturvedi, President and Executive Board member of hashtag#LTIMindtree, shares insights on LTIMindtree being selected as a trusted partner for the joint venture with aramco digital to deliver new technology led hashtag#digitaltransformation in the hashtag#KSA and hashtag#MENA region. He also speaks about this collaboration representing a transformative milestone for both organizations and underlines the shared commitment to support the hashtag#SaudiVision2030. hashtag#FutureFasterTogether",Digital transformation,
"Let's go from idea to ad, Smartly. ðŸ’¡ Leverage generative AI with us.Our hashtag#AI-powered advertising platform is here to boost your ad campaign performance ðŸš€, save you time â³, unlock new levels of creativity ðŸ”“, and scale your ad creatives ðŸ–¼ï¸ across multiple channels â€” all while keeping you on-brand. âœ…Want to know more? Get your all-in-one guide to crack the code of hashtag#genAI ðŸ‘‰ https://bit.ly/3UOlLWDhashtag#worksmartly hashtag#advertising hashtag#adtech","AI/Machine Learning,Digital transformation,Product Development,User Experience",
"Great piece by Business Insiderâ€™s Bianca Chan highlighting the important work Neema Raphael and his team have done to establish the data strategy, platforms, and framework that enable our firm to innovate, drive digital transformation, and best serve our clients. And in the age of AI, the role of data has arguably never been more important. There is no hashtag#AI without data, and the work Neema and team have done over the years to build a strong foundation built on quality, accurate data has put us in a position to capitalize upon the opportunities this technology presents in a safe and responsible way.","Digital transformation,AI/Machine Learning",checked
"Janae Sharp, Shahid Shah, and I had a great time talking with Healthcare Leaders about all the good things happening in healthcare.  Thank you, HIMSS, for convening an incredible group of leaders in digital transformation.",Digital transformation,checked
"Always a pleasure speaking with John Kell for Fortune! As a CPG leader, I love how this piece underscores how PepsiCo responsibly leverages technology to answer real world issues and highlights our human-centric approach.  At its core, our business begins and ends with our consumers. With the infusion of hashtag#AI and hashtag#GenAI throughout our organization, we optimize and expedite processes, while proactively meeting and anticipating their evolving needs â€“ creating a revolving door for innovation and growth. Only when technology is responsibly married with human insights can the real transformative magic start to happen! Read more here: https://lnkd.in/gFvUNcmb","Customer centricity,Innovation,Digital transformation,AI/Machine Learning",checked
"I was sharing with the class participants how Lean was deployed in a software company so effectively and how the technical call backlog of 10,000 cases worldwide was cut in half in just 6 months! I believe this was the first large scale worldwide implementation of Lean in the services space. That is outside of the manufacturing space.Much of the credit for this goes to all the employees worldwide who worked effortlessly to do what we had not been able to do all the years preceding this â€˜projectâ€™ which was codenamed Operations BREEZE. In a separate post in future I will share on the Lean techniques that were used in this global deployment of Lean.This 3.5 year project impacted so many of us. The improvements were amazing. For myself I then felt led to start a company called Eagles Wings to coach and train organisations on Lean. To help them in their business, build internal capability and to become more capable and competitive.P.S. the chart on the screen shows the improvement trend over 3 yearsâ€¦it has been 24 years since roll out of Operation BREEZE!!!Ardin M C Vlot thank you for leadership on this.Sunit Prakash - JP, CITPNZ, MMS your were amazing handling the BREEZE rollout in APJ regionOsama Kort thanks for leading your team in ANZAnd all the countless others who were involved in driving the improvements. ðŸ‘ðŸ‘ðŸ‘",Digital transformation,
"While you were sleeping, OpenAI quietly introduced a Transformer Debugger (TDB)

Yay a TDB! What the %#*! is that?! 

Well, allow me to retort. Ever wondered how AI language models like GPT-2, 3 and 4 make sense of human language? OpenAI's new tool, the Transformer Debugger, is here to give you a peek inside!

What is TDB? (Catchy name 🤦🏽‍♂️)

Imagine having X-ray vision into the brain of an AI language model. TDB is like that - it lets you see how the model thinks and decides what to say next. It's a game-changer for anyone working with AI language models.

Why is TDB a Big Deal?

- Simplicity: You don't need to be a coding wizard to use it. TDB is designed for easy exploration.
- Insight: It helps you understand why the model behaves a certain way, making it easier to improve and trust AI systems.
- Innovation: While currently focused on smaller models(i.e GPT 2), TDB has the potential to unlock secrets in larger language models in the future.

Impact on Language Models:

Understanding AI language models is crucial for making them better, more transparent and reliable for everyone. TDB opens the door to a deeper understanding, leading to more accurate and trustworthy AI systems. Perhaps a step in the right direction which would allow explainable, reliable AI to become a true possibility. That’s all great and all,
OpenAI, can we now get a model that’s not trained on copyrighted data? Too soon? 😉

Take a look at the repo - https://lnkd.in/ecVw_Sny

#AI #OpenAI #LanguageModels #MachineLearning #ArtificialIntelligence #TechInnovation","Digital transformation,Product Development,AI/Machine Learning",checked
"Real-Time Enterprises, such as Tesla, significantly out perform those which are not. (Gen)AI will further accelerate the competitive edge of these companies because they typically have shorter cycle times and higher benefits from automation. All companies can become a real-time enterprise. Here are the key tips on how to build one... Thanks to Andy Walter Filippo Passerini Javier Polit Vittorio Cretella for their coaching on digital transformation back in P&G and the learnings from our work with Danielle Brown Yusuf Abbasi and Elton Ware at Whirlpool envisioning the data & AI transformation. hashtag#ai hashtag#data hashtag#cloud hashtag#digitaltransformation hashtag#realtimeenterprise hashtag#cio hashtag#cdo hashtag#cto hashtag#genai","Digital transformation,AI/Machine Learning",checked
"Real-Time Enterprises, such as Tesla, significantly out perform those which are not. (Gen)AI will further accelerate the competitive edge of these companies because they typically have shorter cycle times and higher benefits from automation. All companies can become a real-time enterprise. Here are the key tips on how to build one... Thanks to Andy Walter Filippo Passerini Javier Polit Vittorio Cretella for their coaching on digital transformation back in P&G and the learnings from our work with Danielle Brown Yusuf Abbasi and Elton Ware at Whirlpool envisioning the data & AI transformation. hashtag#ai hashtag#data hashtag#cloud hashtag#digitaltransformation hashtag#realtimeenterprise hashtag#cio hashtag#cdo hashtag#cto hashtag#genai","Digital transformation,AI/Machine Learning",checked
"Real-Time Enterprises, such as Tesla, significantly out perform those which are not. (Gen)AI will further accelerate the competitive edge of these companies because they typically have shorter cycle times and higher benefits from automation. All companies can become a real-time enterprise. Here are the key tips on how to build one... Thanks to Andy Walter Filippo Passerini Javier Polit Vittorio Cretella for their coaching on digital transformation back in P&G and the learnings from our work with Danielle Brown Yusuf Abbasi and Elton Ware at Whirlpool envisioning the data & AI transformation. hashtag#ai hashtag#data hashtag#cloud hashtag#digitaltransformation hashtag#realtimeenterprise hashtag#cio hashtag#cdo hashtag#cto hashtag#genai","Digital transformation,AI/Machine Learning",checked
"Real-Time Enterprises, such as Tesla, significantly out perform those which are not. (Gen)AI will further accelerate the competitive edge of these companies because they typically have shorter cycle times and higher benefits from automation. All companies can become a real-time enterprise. Here are the key tips on how to build one... Thanks to Andy Walter Filippo Passerini Javier Polit Vittorio Cretella for their coaching on digital transformation back in P&G and the learnings from our work with Danielle Brown Yusuf Abbasi and Elton Ware at Whirlpool envisioning the data & AI transformation. hashtag#ai hashtag#data hashtag#cloud hashtag#digitaltransformation hashtag#realtimeenterprise hashtag#cio hashtag#cdo hashtag#cto hashtag#genai","Digital transformation,AI/Machine Learning",checked
Great to partner with ARM to bring the latest and greatest Cortex-R82 core to lead future data center SSD in AI era!,"AI/Machine Learning,Product Development,Digital transformation",
"Real-Time Enterprises, such as Tesla, significantly out perform those which are not. (Gen)AI will further accelerate the competitive edge of these companies because they typically have shorter cycle times and higher benefits from automation. All companies can become a real-time enterprise. Here are the key tips on how to build one... Thanks to Andy Walter Filippo Passerini Javier Polit Vittorio Cretella for their coaching on digital transformation back in P&G and the learnings from our work with Danielle Brown Yusuf Abbasi and Elton Ware at Whirlpool envisioning the data & AI transformation. hashtag#ai hashtag#data hashtag#cloud hashtag#digitaltransformation hashtag#realtimeenterprise hashtag#cio hashtag#cdo hashtag#cto hashtag#genai","Digital transformation,AI/Machine Learning",checked
"Real-Time Enterprises, such as Tesla, significantly out perform those which are not. (Gen)AI will further accelerate the competitive edge of these companies because they typically have shorter cycle times and higher benefits from automation. All companies can become a real-time enterprise. Here are the key tips on how to build one... Thanks to Andy Walter Filippo Passerini Javier Polit Vittorio Cretella for their coaching on digital transformation back in P&G and the learnings from our work with Danielle Brown Yusuf Abbasi and Elton Ware at Whirlpool envisioning the data & AI transformation. hashtag#ai hashtag#data hashtag#cloud hashtag#digitaltransformation hashtag#realtimeenterprise hashtag#cio hashtag#cdo hashtag#cto hashtag#genai","Digital transformation,AI/Machine Learning",checked
"Real-Time Enterprises, such as Tesla, significantly out perform those which are not. (Gen)AI will further accelerate the competitive edge of these companies because they typically have shorter cycle times and higher benefits from automation. All companies can become a real-time enterprise. Here are the key tips on how to build one... Thanks to Andy Walter Filippo Passerini Javier Polit Vittorio Cretella for their coaching on digital transformation back in P&G and the learnings from our work with Danielle Brown Yusuf Abbasi and Elton Ware at Whirlpool envisioning the data & AI transformation. hashtag#ai hashtag#data hashtag#cloud hashtag#digitaltransformation hashtag#realtimeenterprise hashtag#cio hashtag#cdo hashtag#cto hashtag#genai","Digital transformation,AI/Machine Learning",checked
"Real-Time Enterprises, such as Tesla, significantly out perform those which are not. (Gen)AI will further accelerate the competitive edge of these companies because they typically have shorter cycle times and higher benefits from automation. All companies can become a real-time enterprise. Here are the key tips on how to build one... Thanks to Andy Walter Filippo Passerini Javier Polit Vittorio Cretella for their coaching on digital transformation back in P&G and the learnings from our work with Danielle Brown Yusuf Abbasi and Elton Ware at Whirlpool envisioning the data & AI transformation. hashtag#ai hashtag#data hashtag#cloud hashtag#digitaltransformation hashtag#realtimeenterprise hashtag#cio hashtag#cdo hashtag#cto hashtag#genai","Digital transformation,AI/Machine Learning",checked
"The future of #healthcare is here. Embracing an integrated spectrum of care – in-person, digital, and virtual – is key.

In-person care continues to form the mainstay, but #DigitalHealth and #VirtualCare are empowering patients like never before. They connect individuals with healthcare providers, aid in monitoring health, and prompt active participation in personal health management. At Elevance Health, we pivot towards a unified approach. Our digital experience platform links care data from varied providers and promotes a seamless patient journey.

Looking ahead, we aim to combine in-person, digital, and virtual care models to boost patient outcomes and optimize healthcare delivery.

https://lnkd.in/gbjvb5v9

#FutureOfHealthcare #PatientExperience #ElevanceHealth","Digital transformation,AI/Machine Learning,Product Development",checked
"Introducing da Vinci 5. Enhanced vision, precision, and control enables surgeons to see more, feel more, and do more for patients. Enhancing your senses when it matters mostâ€”thatâ€™s Intuitive.https://lnkd.in/erhPSj-u","Product Development,Digital transformation",
"Big news. Google just introduced a method to steal model information from black-box production language models like ChatGPT or PaLM-2.""Our attack extracts the entire projection matrix of OpenAI's Ada and Babbage language models. We thereby confirm, for the first time, that these black-box models have a hidden dimension of 1024 and 2048, respectively.""They focus on the model's embedding projection layer, which is the last layer of the model. This layer is responsible for translating the internal representations of data (the ""hidden dimensions"") into a format that the model can use to make predictions or generate text. Link in comments.â†“Are you technical? Check out https://AlphaSignal.ai to get a weekly summary of the latest models, repos and papers in AI. Read by 170,000+ engineers and researchers.","AI/Machine Learning,Product Development,Digital transformation",
"This is just incredible! The first human Neuralink patient, who is paralyzed, can now control a computer and play chess just by thinking 😳

29-year-old Noland Arbaugh was paralyzed below the shoulder after a diving accident. Thanks to the brain chip startup's device he can now do things that were not possible before. For example, gaming 🕹️

""I had basically given up playing that game,"" Arbaugh said, referring to the game Civilization VI, ""you all (Neuralink) gave me the ability to do that again and played for 8 hours straight.""

It's really inspiring to see how Neuralink has meaningfully improved the patient’s joy in life.

More importantly, we must be thankful to entrepreneurs like Elon for having the vision and initiative to push for these kinds of enhancements, for people that desperately deserve them.

The crazy part? This is just the very beginning.

""Even if someone has never had vision ever, like they were born blind, we believe that we can still restore vision using Neuralink"" - Elon Musk

What a time to be alive.

P.S. for more great stuff, check out 🔔linas.substack.com🔔, it's the only newsletter you need for all things when Finance meets Technology. For founders, builders, and leaders.","Digital transformation,Product Development",checked
"Ginny Torno with Houston Methodist shares insightful information on their smart hospital rooms, which increases satisfaction for both patients and nurses.  Check it out! hashtag#HIMSS24 Vibe Health by eVideon",Digital transformation,
"Revolutionizing Enterprise AI with New UiPath LLMsToday, UiPath has set a new benchmark in enterprise AI by unveiling a family of LLMs at the AI Summit. These models are designed to empower businesses to harness the full capabilities of Generative AI (GenAI) and are a testament to UiPath's commitment to innovation.ðŸš€Â New LLMs: Introducing DocPATH and CommPATH, LLMs trained for document processing and communications, surpassing general-purpose models in performance and accuracy.ðŸ”Â Context Grounding: A groundbreaking feature to augment GenAI models with business-specific data, ensuring more accurate and insightful responses using popular hashtag#RAG pattern.ðŸ¤– Â Autopilot for Developers and Testers: Enhancing productivity across the platform, making automation builders and testers more efficient in preview.âš™ï¸Â Prebuilt GenAI Activities: Access to trustworthy, high-quality AI predictions in automation workflows, enabling faster time to value and competitive edge.Missed the UiPath AI Summit? Don't worry, you can still catch up here: https://lnkd.in/gk_FpEbWLet's keep the conversation going! Share your thoughts and takeaways from the summit in the comments. hashtag#UiPath hashtag#AI hashtag#Automation","AI/Machine Learning,Digital transformation",
"Loving this launch here at Smartly -  when I've been speaking to some of our advertisers and agency partners about Brand Pulse it really gives them the ability on how & where to reach newer audiences across their platform partners more efficiently. Read more about it below with quotes from Uber, IPG & our CEO Laura Desmond We have a lot of clients now starting to activate this with us ........... so just the beginning!","Product Development,Digital transformation,Customer centricity",
"Zelis and Availity are answering the call to streamline the financial flow from payers to providers from understanding payment status through to payment processing, enabling faster cash flow and less administrative burden for healthcare providers. In a fragmented financial system, this alliance showcases how solution vendors can bring their unique capabilities to bear in reducing friction for all. Read more about it ðŸ‘‰ - https://lnkd.in/eraiWuH2 hashtag#LetCareFlow","Product Development,Digital transformation",
Introducing AIP Now.Get AI into operations today: https://aip.palantir.com/,"AI/Machine Learning,Product Development,Digital transformation",
