Post Content,Themes,Thought Leadership?
"Last week, a friend reached out to me to discuss the safety and security of AI, specifically ChatGPT.  We had a great conversation about it and at the end, I told her that Sia Partners had developed its own corpGPT to help solve these problems.  She was intrigued and happy to know solutions already existed that solved her concerns.","AI/Machine Learning,Innovation",
"Kristiane Koontz, our Director of Banking Transformation â€“ and the chair of ABAâ€™s Core Platforms Committee â€“ presented on Zions Bancorporationâ€™s investments in technology, along with resources and best practices to help banks modernize and manage their technology. hashtag#ZionsBanker hashtag#ABACCB",Innovation,
"Great insights from Donald M. Yealy MD, Chief Medical Officer at UPMC, who emphasizes the necessity for proactive adaptation and learning from past challenges to shape a resilient healthcare future. Redesign Health has partnered with UPMC Enterprises and other leading health systems to create health care innovations that impact the lives of patients in meaningful, lasting ways.1. Change Management - Healthcare faces significant inflection points driven by consumerism, changing economics, and post-pandemic pressures. - Adaptation and innovation are essential for survival, requiring rapid change implementation. - Success involves identifying inefficiencies and embracing new tools and methodologies for improved care delivery.2. Improving Healthcare Access-Accessible care is crucial, requiring a blend of traditional and innovative approaches.-Utilization of technology like smartphones and regional facilities enhances accessibility.-Emphasis on diverse care locations such as micro-hospitals and urgent care centers ensures widespread coverage.3. Learning from the Pandemic - Reflecting on pandemic responses is vital for future preparedness. - Communication strategies need improvement for clarity and consistency. - Supply chain resilience is paramount, acknowledging the unpredictability of demand and availability.. hashtag#HealthcareLeadership hashtag#Healthcare hashtag#InnovationRead the original article published in HealthLeaders Media and reach outÂ to learn more about how the Redesign Health platform can support driving short and long-term value through innovation.","Organizational Change Management,Innovation",checked
"It's a laptop stand, wireless keyboard, and wireless trackpad all in one. Just launched in North America! hashtag#CasaPopUpDesk hashtag#logilife","Product Development,Customer centricity,Innovation",
"Today we announced that Casa Pop-Up Desk is FINALLY available in North America, a launch that many have been waiting for after the announcement last August in UK and ANZ. Casa Pop-Up Desk is a new and innovative foldaway desk kit with your work from home essentials that seamlessly transforms any surface into a comfortable, productive and versatile workspace, regardless of where you work.

Last week we held an intimate NDA event in NYC to showcase Casa and host a panel about work/life balance and how to achieve this especially when working from home, or in smaller spaces. We had amazing panelists including Erin McGoff Julian Thomas Oyin Antwi (née Akintan) and Ilana Griffo. 

We also kicked off the morning with our press, diving into the details of the product as well as the design process and the breakdown of the materials that make up Casa, and how we consider environmental and social impacts as part of every design decision, from the moment raw materials are sourced right through to the end-of-life of a product.

Thank you to Joseph Mingori Barbara Vasconcelos Paul Wolfson Anne-Sophie Bonnard and most of all to Delphine Donné for pushing forward with this new and important category for Logitech! #casapopupdesk ","Company Updates/News,Innovation",
"Data leaders want a future where precision and integrity converge. In this article, Tom Redman shares actionable strategies to attack and address data quality in the AI era. With three decades of pioneering expertise in the data space, Dr. Redmanâ€™s strategies resonate across industries to help data leaders cultivate a culture of data integrity, enhance organizational capabilities, and mitigate risks. â€œThe secret is helping people recognize that theyâ€™re both Data Creators and Data Customers.â€Data leaders, how do you handle this in your workplace?hashtag#DataQuality hashtag#AI hashtag#DigitalTransformation hashtag#CSuite hashtag#CDO","AI/Machine Learning,Innovation,Organizational Design",checked
"We are pleased to announce today that we have raised $244 million in a new funding round led by Devon Energy. Galvanize Climate Solutions, John Arnold, Liberty Mutual Investments, Marunouchi Innovation Partners, Mercuria, and Mitsubishi Heavy Industries also joined the round alongside existing investors Capricorn Investment Groupâ€™s Technology Impact Fund, Congruent Ventures, DCVC, Helmerich & Payne, and Impact Science Ventures. Demand for around-the-clock hashtag#cleanenergy has never been greater, and enhanced geothermal is the best technologically and commercially viable resource capable of satisfying these power needs. With this additional investment, Fervo is prepared to continue accelerating the geothermal decade.","Value Creation,Company Updates/News,Innovation",
"We were honored to host Governor of Massachusetts, Maura Healey, at Form Energyâ€™s brand new campus in Somerville, MA today as she announced the Mass Leads Act - a major new proposal to make Massachusetts a global hub for climate tech, life sciences, and applied AI innovation. The proposal includes a $1 billion, 10-year initiative to make Massachusetts the climate tech lab for the world. Governor Healey and members of her cabinet, alongside Mayor of Somerville, Katjana Ballantyne, and President of Form Energy, Ted Wiley, spoke to the ways this would help climate tech innovation thrive in Massachusetts, America, and the world. Learn more about the announcement here: https://lnkd.in/gNaNjxMK","AI/Machine Learning,Innovation",
"Pioneering the diversification of the energy matrix in the Dominican Republic, by introducing natural gas, AES Dominicana is offering the cleaner and greener energy solutions the country needs.ðŸŒ¿The operations of AES Dominicana has led to the avoidance of more than 18.5 million tons of CO2 eq, with generation including combined cycle to Natural Gas, photovoltaic and wind.Since 1997, AES Dominicana developed a Liquefied Natural Gas terminal, two gas pipelines, and two combined cycles for electricity generation.ðŸŒžOur fleet of renewables is comprised by two photovoltaic parks, each of 50 MW, and one 50 MW wind park.ðŸ’¨In 2024-2025 we expect to add another 240 megawatts of renewable energy assets to the the system, accelerating the future of energy.Learn more about companyâ€™s commitment to accelerating the cleaner and smarter energy future at: https://t.ly/Ffu6p hashtag#YesAES hashtag#FutureofEnergy hashtag#CleanerandSmarter","Innovation,AI/Machine Learning",
"On the heels of hashtag#vive2024 which highlighted the evolution of hashtag#virtualcare and  growing opportunity for a hashtag#smarthospital to support that transformation, check out this article featuring our President, Stephanie Lahr, MD, CHCIO in Healthcare IT News! ðŸ’œhttps://lnkd.in/gcfXDNaT","AI/Machine Learning,Innovation",checked
"Last week we had the pleasure of organizing our Casa Pop-Up Desk launch event in NYC and presenting this wonderful work-from-home kit to a group of incredible content creators.

One of the highlights of the event was our panel discussion, where we delved into the challenges of working from home and the quest for that elusive work-life balance. A huge thank you to our amazing panelists - Erin McGoff, Oyin Antwi, Julian Thomas, Ilana Griffo and Katie from Goodtype -your insights made the event truly special! 

A heartfelt thank you to Barbara Vasconcelos, Paul Wolfson and Joseph Mingori for taking us through the captivating journey of Casa Pop-Up Desk's development, and showcasing their unwavering passion and commitment to creating a game-changing product! 

Grateful for everyone who joined us and excited for more to come. 
#CasaPopUpDesk #logitech #WorkLifeBalance #NYCEvents🌟🏙️","Company Updates/News,Innovation",
"If there's one thing that Google, Microsoft, Rembrand, LiveRamp, NBCUniversal and Smartly can agree on, it's thatÂ the hashtag#advertising industry has reached a pivotal moment.LiveRamp's hashtag#RampUp24 led by Smartly's Laura Desmond and LiveRamp's Travis Clinger had all the insights on innovation, adaptation, and collaboration. â¬‡ï¸ðŸ’¡ Highlighted by Omar Tawakol, CEO of Rembrand, who aptly noted, ""The titans of the ad industry will go home and spend $100 million to avoid ads. Thatâ€™s why we need hashtag#innovation.""ðŸ’¡ Stephen Yap, General Manager at Google, emphasized the urgency of hashtag#evolution, stating, ""Having fully deprecated cookies, the industry finds itself in a crisis. How do we evolve? Enable advertisers to match their first-party data with audiences.""ðŸ’¡ Lynne Kjolso, VP of Global Partners & Retail Media at Microsoft, stressed the importance of hashtag#interoperability, stating, ""Interoperability is the name of the game. Cross-channel measurement/attribution are starting to break down. Application of hashtag#genAI to these scenarios will revolutionize advertising insight.""ðŸ’¡ Stephen Yap further emphasized the urgency surrounding third-party cookies, noting, ""There is a lack of urgency. We are at an inflection point in our industry. Resistance to change exists, but it's crucial to test now so you can baseline what youâ€™re doing today with hashtag#cookies.""Let's embrace change and seize the opportunity!hashtag#worksmartly hashtag#adtech hashtag#rampup hashtag#liveramp hashtag#digitaladvertising","AI/Machine Learning,Innovation",
"Full house this morning at GHSHRM's 38th Annual Education Day for Roberta Schwartz's opening Keynote on AI & Risk... Truly fascinating stuff from this CEO & CIO (Chief Innovation Officer) at Houston Methodist, showing how they are leading medicine!","AI/Machine Learning,Innovation",
Nurturing Innovation https://buff.ly/3UBkdz1,Innovation,checked
"Intel Programmable solution group is now â€“ Altera, An Intel Company.Â Introducing our new brand Altera hashtag#WeareAltera hashtag#AcceleratingInnovators","Product Development,Innovation",
"If there's one thing that Google, Microsoft, Rembrand, LiveRamp, NBCUniversal and Smartly can agree on, it's thatÂ the hashtag#advertising industry has reached a pivotal moment.LiveRamp's hashtag#RampUp24 led by Smartly's Laura Desmond and LiveRamp's Travis Clinger had all the insights on innovation, adaptation, and collaboration. â¬‡ï¸ðŸ’¡ Highlighted by Omar Tawakol, CEO of Rembrand, who aptly noted, ""The titans of the ad industry will go home and spend $100 million to avoid ads. Thatâ€™s why we need hashtag#innovation.""ðŸ’¡ Stephen Yap, General Manager at Google, emphasized the urgency of hashtag#evolution, stating, ""Having fully deprecated cookies, the industry finds itself in a crisis. How do we evolve? Enable advertisers to match their first-party data with audiences.""ðŸ’¡ Lynne Kjolso, VP of Global Partners & Retail Media at Microsoft, stressed the importance of hashtag#interoperability, stating, ""Interoperability is the name of the game. Cross-channel measurement/attribution are starting to break down. Application of hashtag#genAI to these scenarios will revolutionize advertising insight.""ðŸ’¡ Stephen Yap further emphasized the urgency surrounding third-party cookies, noting, ""There is a lack of urgency. We are at an inflection point in our industry. Resistance to change exists, but it's crucial to test now so you can baseline what youâ€™re doing today with hashtag#cookies.""Let's embrace change and seize the opportunity!hashtag#worksmartly hashtag#adtech hashtag#rampup hashtag#liveramp hashtag#digitaladvertising","AI/Machine Learning,Innovation",
"Last week, I had the good fortune of visiting our SE teams, local leadership, factories, R&D center and customers/partners in bustling India. We addressed the vibrant economy, our strategies for growth, capacity and scale, and specific investments in new innovation for our systems and services businesses. It had been over a decade since I visited my country of heritage, and I was thrilled to see it thriving and expanding. 

A big thank you to all of my local hosts Kanwaljeet Singh Kukreja Harishri Babuji (Her/She) Damini Chaudhari UDAI SINGH Apar Maheshwari Amol Phatak Abhishek Bundelkhandi Thanuj TS Rekha Palanethra Anil Kumar Kadam and all of the exceptional talent I met throughout the journey. Can’t wait to visit again! #incredibleindia #innnovation #segreatpeople","Company Updates/News,Innovation",
"It was a privilege to have the opportunity to share my insights on ""Dividends on Healthcare AI Investments"" with esteemed healthcare data analytics experts and industry leaders at the CDO Healthcare Exchange in Ft. Lauderdale, FL on February 21st, 2024. The exchange provided a stimulating platform for robust discussions and knowledge exchange, further highlighting the transformative potential of AI in shaping the future of healthcare delivery. I am grateful for the engaging dialogue and invaluable connections made during this enlightening event.hashtag#Chief Data Officer ExchangeGeoffrey M. Gray, Ph.D.Pinkrose Hamilton,Rev Sellappan, Dinesh Kumar, Hemant Singal, Ashu Goel,Grant Nelson,Menaka N.,Chunmiao Yem,Harshita Ruymann, Holly Hallman, MBA,Ryan Sousa,Drew Smith, MBA, Dan Edstrom. Kerri Webster,Abraham Saraya MD, MSc,Deiva Ramachandran, Ph.D.","AI/Machine Learning,Innovation",
"I am passionate about diversity in technology, and I'm happy that Google has announced Google Cloud Launchpad for Women! This is a no-cost, three-week training and certification program designed to equip women of ALL skill levels and functional areas with the expertise and knowledge needed to drive digital transformation at your organizations.This program addresses a critical opportunity to increase female representation in the cloud: women currently hold only 14% of roles in the global cloud market. Please register today!","Organizational Change Management,Innovation,AI/Machine Learning,Product Development,Data and Analytics",
"Large energy users in Washington state can now support their local grid and earn payments. Enel is partnering with Puget Sound Energy (PSE), Washington stateâ€™s largest utility, to offer large energy users incentive payments for participating in a demand response program. This program pays them for reducing their energy use when the grid needs itâ€”turning these organizations into active protagonists of a new clean, stable local grid ðŸ‘‡","Innovation,User Experience",
"AI technologies hold vast potential to improve the daily experience of being a physician. In my latest Consult Newsletter, I discuss an array of innovations â€” many in use at Stanford Medicine â€” that promise to enhance the care we provide and research we conduct, rejuvenating the fulfillment long associated with practicing medicine. hashtag#TheConsult hashtag#AI","AI/Machine Learning,Innovation",checked
Exciting advancement in wheelchair tech can make a huge difference for people with mobility challenges.,"Innovation,Product Development",
"Hot off the presses! Sumo Logic unveiled Flex Licensing a first-of-its-kind log analytics pricing plan that offers free, unlimited log data ingest removing common cost barriers around hashtag#analytics so developer, security and operations teams can capture and analyze critical data across their enterprise. hashtag#DevSecOps hashtag#loganalytics","AI/Machine Learning,Data and Analytics,Product Development,Innovation",
Exciting advancement in wheelchair tech can make a huge difference for people with mobility challenges.,"Innovation,Product Development",
"The article is written by Krystle Riley, MHA, VP & COO at Houston Methodist The Woodlands Hospital, about how our innovation projects extend across all parts of the hospital, even food ordering.",Innovation,checked
"Highland Electric Fleets looks forward to supporting West Grand School District 1-JT on their path to fleet electrification. With the districtâ€™s two new electric school buses, each of their three daily bus routes will be 100% zero emission. West Grand is truly a pioneer and a great example of how electrification can be successful, even in rural, cold, mountainous districts. Read more: https://lnkd.in/eUMqETj8hashtag#Colorado hashtag#schools hashtag#electricvehicles hashtag#schoolbus hashtag#electrification","Product Development,Innovation",
Geothermal technology is a great pathway towards a cleaner future. Check out this video on our website about fully operational examples ranging from St Patrick's Cathedral to a single family home. https://lnkd.in/etiwWx-qhashtag#thermalenergy hashtag#coned hashtag#sustainability hashtag#uten Con Edison,Innovation,
"Thank you, Houston Methodist team, for having me at your Innovation Open House. It's impressive to see how the teams at theÂ #1Â hospital in Texas continue to focus on innovation and collaboration. Their secret? Culture!- A tour of the Innovation Tech Hub highlighted their approach to how future partners must deploy and compete in a simulated environment.- A walkthrough of their Virtual Operations Center showed how their vICU extends and manages care across the system.I thoroughly enjoyed immersive discussions on their journeys in:- Ambient Intelligence and Biosensors- Innovating in Nursing- Generative AI for Real-Time Risk Prediction- Remote Monitoring- Ambient Intelligence in ORHere is one innovation that they are piloting - the ROBOEATZ robot, introduced by the Aramark Innovation team, solving for hot meals for the third shift.hashtag#innovation","AI/Machine Learning,Innovation",
"A bold, new offering in Europe by Charbroil. It takes global teamwork to launch big innovation. hashtag#charbroil hashtag#electricrevolution","Product Development,Innovation",
Today marks the monumental beginning of Ford EV owner access to Tesla Superchargersâ€” this more than doubles theÂ fast chargersÂ available within the Ford BlueOval Charge Network.Â This expansion of the electric vehicle charging network puts us on the hashtag#RoadToBetter.If youâ€™re in the U.S. or Canada and own aÂ Mustang Mach-E or F-150 Lightning you can reserve a complimentary Fast Charging Adapter. Learn how: https://lnkd.in/gDktWFu2.,Innovation,
"â“RAG demos are easy. RAG in production is much harder. Why is it so?Recently I wrote about Retrieval Augmented Generation (RAG), the technique that enables enterprises to leverage the power of large language models (link in comment ).Many companies have experienced that their technology teams are able to demonstrate the use of RAG quite rapidly. However, when the time comes to put the solution into production, they face difficulties. The users do not accept the solution easily and many donâ€™t think it adds a lot of value.We will first see why the demos are easy and then reflect on the challenge of productionising RAG.Why are RAG demos easy?ðŸ‘‰ Simple architecture: The principle of RAG is quite simple to understand. In the basic RAG pipeline, there are very few components: vector database, source chunking, vector matching and LLM interface. It is easy for engineers to understand the architecture.ðŸ‘‰ Framework availability: To make matters simpler, helper frameworks such as Langchain and LlamaIndex are available. They come with built-in support for chunking, vector databases and LLMs. It is possible to build an RAG pipeline by writing a few lines of code, if you are using one of these frameworks. The initial results of such a pipeline are very impressive, mainly because of the language abilities of the LLMs. Thus great demonstrations can be built quickly with RAG. ðŸ‘ŒðŸ»Now we will see why using RAG in production is challenging. ðŸ‘‰ Correct but not comprehensive: For simpler questions, the replies are often satisfactory. However, when complex questions are asked, the users find the answers correct, but not satisfactory. They feel that the reply covers only basic aspects, but not what they really needed.ðŸ‘‰ Source requirements: In order that RAG works, the necessary knowledge sources should be added to the vector index. It takes a lot of effort to judge the requirements of users and accordingly build the index. It does not stop here. The index must be forever updated with current information.ðŸ‘‰ Easy to add, difficult to remove: Once a source is added to the index, it starts influencing the answers. Many times, multiple sources contain conflicting information (for example, old and new price list). The answers in this case become unreliable.ðŸ‘‰ Data privacy: The quick RAG implementations typically use an external LLM api such as OpenAI or Google. In such cases, the internal data of an organization is sent to the outside world; creating a possibility of data privacy issues.ðŸ‘‰ Latency: As the index size grows, it takes a long time to select the right material for a query. This is unacceptable for real time use.Overcoming these challenges involves building a more complex pipeline. I will describe that in a later post, but here are some techniques that can help: reranking, knowledge graph, internal models, trust layers.hashtag#llm hashtag#retrievalaugmentedgeneration hashtag#aiinbusiness","Data and Analytics,Innovation,Human-centered design",checked
"Transforming Business with (Gen)AI must be in the strategic agenda of every company. In this article, I am introducing the concept of $Billion Algorithms and How to Grow them as a way to accelerate value creation with AI, and offering tips on how to escape POC/MVP gravity to drive scale. 

Thanks to Freddy Bharucha who was the first president who called me on AI / algorithms back in 2016 in China. Harsh Kar who asked me about $Billion Algorithms during my speech at Nasscom. Isabelle Bousquette would be great to chat more about this. 

#BillionDollarAlgorithms #AI #BusinessTransformation #Digital #GenAI","Innovation,Product Development,AI/Machine Learning",
"We are happy to continue to share our voice and experience in another collaborative consortium designed to continue to drive safe, responsible AI implementation in healthcare. This dialogue will help shape standards, testing, validations and reviews in both pre and post deployment and through the full AI lifecycle. Good governance is the accelerant to innovation and good governance starts with a collective voice. Congrats to all of the members!","AI/Machine Learning,Innovation,Customer centricity",
"Persistent Change Healthcare Outage Raises Concerns of Long-Term Consequences: https://lnkd.in/gxXJ_yNXProviders, payers, and pharmacies across the US are feeling the impact of the Change Health outage, financially and operationally. Featured in Modern Healthcare, First Health Advisory  CSO Clinical Innovation Toby Gouker, PhD, CHISL, GSLC, CISM, CPEM warns that providers could default on loans and damage their credit ratings if the outage persists. The Centers for Medicare and Medicaid Services is offering payment flexibilities and helping pharmacies, hospitals, and others process their claims via alternate means. But the continued disturbance has raised concerns about the long-term consequences in the broader healthcare ecosystem.For additional Healthcare Security & Technology insights from First Health Advisoryâ€™s Leadership sign up for First Health Fridays at https://lnkd.in/gW7T94Nu or contact us at sales@firsthealthadvisory.com to schedule a consultation.hashtag#EnterpriseRisk hashtag#ThirdPartyRisk hashtag#ThirPartyRiskManagement hashtag#HealthcareIT hashtag#HealthcareSecurity hashtag#HealthcareOrganization hashtag#CyberRiskManagement hashtag#DataSecurity hashtag#DigitalHealth hashtag#CyberRisk hashtag#RiskManagement",Innovation,
"Having the ability and flexibility to choose the best fit for purpose model will be key for scaling AI. Today, we are adding an optimized version of Mixtral-8x7B to our growing catalogue of IBM, third-party and open-source models. This version of Mixtral showed potential to cut latency by up to 75% !!hashtag#watsonx hashtag#aiadoption","AI/Machine Learning,Product Development,Innovation",
"Excited to start this journey with Microsoft, David Rhew, M.D. and our health system partners. Sharp HealthCare and Microsoft have developed a special partnership in the last few years and are really leading forward with responsible AI for our patients. https://lnkd.in/gF3AVDw5https://lnkd.in/gndqPpEB","Innovation,AI/Machine Learning,Product Development,Customer centricity",
"🎉 We are thrilled to announce a #partnership between the American Medical Association's Physician Innovation Network and Microsoft for Startups. ""The collaboration between the AMA Physician Innovation Network and the Microsoft for Startups program, extending the reach of the PIN to all startup founders in the Microsoft for Startups Founders Hub, exemplifies shared commitment to fostering #innovation and is a testament to our shared dedication to advancing #healthcare.""

💡 Just like Founders Hub, PIN is now open to any #founder in the program. Whether startups want to collaborate with #industryleaders or learn from healthcare #experts, PIN provides a unique space for #connection and innovation.

Kerry Amato, CAE, Lori Prestesater Amanda Azadian Stacy Lloyd Tom Davis Ted Roduner Cecilia D. Microsoft for Healthcare

#startupsuccess #startupjourney #healthcareinnovation #healthcareinnovators #healthcareonlinkedin","Innovation,Value Creation,Research & Development,Data and Analytics",
Iâ€™m thrilled to share a summary of our comprehensive CEO AI guide from World Wide Technology â€˜WWT Research.â€™ Dive into this article to uncover key strategies for accelerating AI adoption and driving business growth. We are excited to help you on this journey and seize this opportunity together.,"Organizational Design,AI/Machine Learning,Innovation",
76% of Shopify revenue came from financial services last year.Embedded finance is undefeated as the best way to drive revenue growth for SaaS businesses if they solve adjacent customer problems,"Customer centricity,Innovation",
"Entergy hashtag#Louisiana files request with PSC to construct floating hashtag#naturalgas station that will service Port Fourchon Louisiana, others.",Innovation,
"Well, an AI Software Engineer was bound to happen, but this quickly? Initial feedback from users: when developing, it places a priority on UI/UX but performance is an issue. But it can only get better and faster. The possibilities here are endless in how this can be leveraged to transform an organization in any industry!","Innovation,AI/Machine Learning",
"With hashtag#microservices one size doesn't fit all. The below is key, not all needs microservices. From my experience,  start with modularmonolith then decompose into hashtag#domaindrivendesign based miniservices and where/if needed certain microservices Let the need (hashtag#usecases) dictate the decision and more importantly hashtag#evolve into hashtag#microservices ""Decide which services to combine for optimal performance and maintainability into a bigger mini-services or even modular monoliths""",Innovation,
"ðŸŒ±Exciting News from AES Indiana: We're taking a significant leap forward in our purpose to provide cleaner, more efficient, and cost-effective energy for the state of Indiana. AES Indiana submitted a request to the Indiana Utility and Regulatory Commission (IURC) for the conversion of Petersburg Units 3 & 4 from coal to natural gas.This milestone marks a pivotal moment in our transition plan, aligning with our goal to cater to the state's future energy needs through a diversified resource mix - incorporating natural gas, wind, solar, and energy storage. The approval of this project will not only help us reduce carbon intensity by 70% by 2030 (compared to 2018 levels) but also generate approximately $280 million in savings for our customers over the next two decades by steering clear of coal-related costs.  We're committed to powering Indiana's future responsibly. Stay tuned for more updates and read the full announcement here: ðŸ”— https://bit.ly/4aeBJOn_hashtag#AESIndiana hashtag#SustainableEnergy hashtag#NaturalGas hashtag#RenewableEnergy hashtag#IndianaEnergyFuture",Innovation,
"AES Indiana has taken the next step in its transition plan to deliver cleaner, more efficient and cost-effective energy solutions to meet the stateâ€™s future energy needs. We filed a request with the Indiana Utility and Regulatory Commission (IURC) for a Certificate of Public Convenience and Necessity (CPCN) to convert Petersburg units 3 & 4 from coal to natural gas. If approved, AES Indiana will continue to power the needs of its customers through a diverse resource portfolio comprised primarily of natural gas, wind, solar and energy storage. The project will save customers approximately $280 million over a 20-year period by avoiding coal-related costs. Additionally, the refueling will result in a carbon intensity reduction of 70% by 2030 compared to 2018 levels. Read more here: https://lnkd.in/eVfEgDxX",Innovation,
"hashtag#USSteel is making a strategic investment in Pittsburgh-based Freespace Robotics, a pioneering manufacturer of robotic storage and retrieval systems for supply chain, logistics and material handling operations worldwide.  With support from hashtag#USSteel, Freespace Robotics plans to expand its manufacturing presence, nurture local talent pools and recruit others to the region. Read more: https://bwnews.pr/48OSsGI",Innovation,checked
ðŸŒ± United States Steel Corporation's thin steel technology is revolutionizing electric vehicle efficiency! Discover how their innovation is shaping a greener tomorrow. â™»ï¸ ðŸš—,Innovation,
"Now is the time to create new corporate ventures.

That’s the message that global coleader of Leap by McKinsey Paul Jenkins highlights from our recent survey, which found that leaders and investors are bullish on new business building today. 

Listen to this recent episode of The Venture podcast to explore how the current economic climate favors incumbents and the potential of green and generative AI-related businesses➡https://mck.co/49Ud01Q","Innovation,AI/Machine Learning",checked
"Today, at HIMSS24, Google Cloud made waves by announcing a suite of groundbreaking solutions tailored for healthcare and life sciences organizations. These advancements are poised to revolutionize the sector, facilitating interoperability, enhancing data infrastructure, and deploying generative AI tools to elevate patient outcomes.According to Aashima Gupta, Google Cloud's Global Director for Healthcare Strategy & Solutions, ""Not all generative AI is created equal, and in healthcare, the stakes are particularly high."" She emphasizes the need for enterprise-grade solutions grounded in real-world data, highlighting the transformative potential of Vertex AI Search for Healthcare in enhancing decision-making and elevating patient care quality.Read more - https://lnkd.in/gt5hTMaN","AI/Machine Learning,Innovation,Product Development,Customer centricity",
"Today Schneider Electric announced a $140 million investment to expand our U.S. manufacturing presence to support critical infrastructure, industries, and data center demand. #lifeison","Company Updates/News,Innovation,Product Development",
"""We have to do this in partnership so that we can dive in, filter through the noise, and really understand the clinical, financial, and business side of the impact,"" said Erik Decker during a hashtag#vive2024 discussion on the importance of collaboration in hashtag#cybersecurity. ""We need to contemplate this as an industry and support it as an industry."" https://lnkd.in/e-q8NsbM hashtag#cybersecurityleadership hashtag#cybersafety hashtag#patientsafety hashtag#datasecurity hashtag#cybersecuritystrategy hashtag#cybercommunity hashtag#healthpolicy Greg Garcia Linda Ricci Chris Tyberg Brian Mazanec, PhD Mari Savickis","Innovation,Data and Analytics",
"Governor Kathy Hochul has announced over $16 million to support innovation in clean hydrogen through the Hydrogen and Clean Fuel Program. This funding will back research, development, and demonstration projects, and help access federal hydrogen funding opportunities. It aims to boost the use of clean hydrogen in industrial processes, transportation, energy storage, and grid support. Administered by NYSERDA, this funding is now available through two competitive opportunities under the Hydrogen and Clean Fuel Program. Environmental justice and disadvantaged community stakeholder perspectives have been instrumental in shaping the areas of focus for the solicitations. Proposals will be accepted in two categories: Product Development and Pilot and Demonstration Projects. https://on.ny.gov/43lUugD",Innovation,
"Always a pleasure speaking with John Kell for Fortune! As a CPG leader, I love how this piece underscores how PepsiCo responsibly leverages technology to answer real world issues and highlights our human-centric approach.  At its core, our business begins and ends with our consumers. With the infusion of hashtag#AI and hashtag#GenAI throughout our organization, we optimize and expedite processes, while proactively meeting and anticipating their evolving needs â€“ creating a revolving door for innovation and growth. Only when technology is responsibly married with human insights can the real transformative magic start to happen! Read more here: https://lnkd.in/gFvUNcmb","Customer centricity,Innovation,Digital transformation,AI/Machine Learning",checked
Started as a GPU virtualization and orchestration platform to help customers get the most of their GPU infra. Raised $118m to date.congrats Omri Geller,"Value Creation,Innovation",checked
"This innovative portable laptop stand, keyboard and touchpad is ideal for home users or digital nomads according to Mark Sparrow at Forbes. Check it out! #CasaPopUpDesk #logilife","Product Development,Innovation,User Experience,Customer centricity",checked
"This innovative portable laptop stand, keyboard and touchpad is ideal for home users or digital nomads according to Mark Sparrow at Forbes. Check it out! hashtag#CasaPopUpDesk hashtag#logilife","Product Development,Innovation",
"I am excited to announce that Neenah Industrial Solutions, a Mativ brand, has rebranded to Indafor! It's a new name, but our mission remains the same - to put our customers at the forefront, connect the dots between past experience and future success, and provide innovation as a solution. With the rebranding, we are also launching a new website with updated sales and marketing materials! Visit www.Indafor.com to see the site and read the entire announcement. Let me know if you have any questions!","Product Development,Customer centricity,Innovation",
"Driving market growth is a high bar to setÂ for a company and it requires deep consumer understanding and innovation. It also requires new ways of thinking across every aspect of operations, from innovation to brand communication to supply chain. I enjoyed talking with Brian Sozzi of Yahoo Finance! yesterday at Shoptalk 2024 about how P&G is unlocking market growth opportunities in ways that are accretive to our retail partners, including working in partnership with them on the totality of the supply chain end to end. hashtag#unlockingmarketgrowth hashtag#shoptalk2024",Innovation,
The launch of Brand Pulse is a testament to Smartly’s collective innovation and commitment to solving for brands’ biggest pain points and dedication to moving the advertising industry forward. And this is just the beginning. ,"Customer centricity,Innovation",
"Driving market growth is a high bar to setÂ for a company and it requires deep consumer understanding and innovation. It also requires new ways of thinking across every aspect of operations, from innovation to brand communication to supply chain. I enjoyed talking with Brian Sozzi of Yahoo Finance! yesterday at Shoptalk 2024 about how P&G is unlocking market growth opportunities in ways that are accretive to our retail partners, including working in partnership with them on the totality of the supply chain end to end. hashtag#unlockingmarketgrowth hashtag#shoptalk2024",Innovation,
"Between 2020-2060, global building stock is expected to add about 2.6 trillion ft. of new floor area. That is the equivalent of adding an entire New York City to the world, every month, for 40 years. 
 
Tomorrow, at the Northeast Sustainable Energy Association BuildingEnergy Boston conference, I will be joined by my colleagues Kimberly Cullinane, C.E.M. and Ryan Willingham to discuss how the Sponsors of Mass Save plan to support decarbonization in new construction as the built environment in Massachusetts enters this new period of growth. If you’re attending, be sure to catch our session at 10:30 AM.",Innovation,
The launch of Brand Pulse is a testament to Smartlyâ€™s collective innovation and commitment to solving for brandsâ€™ biggest pain points and dedication to moving the advertising industry forward. And this is just the beginning.,"Customer centricity,Product Development,Innovation",
"A bag that dissolves in water after use... Just brilliant!

We need more of these #innovations!

If you like my posts, you will love my new book: https://lnkd.in/eGeRKssQ

Credit: Solubag
#innovation #tech #techforgood ","Innovation,Product Development",
