profileUrl,timestamp,error,postUrl,sharedPostUrl,type,imgUrl,postContent,Total Engagement,likeCount,commentCount,repostCount,postDate,action,viewCount,postTimestamp,Weekday of Post,Time of Post,Day of Post,Hour of Post,Day of the Week,commentContent,commentUrl,videoUrl,sharedJobUrl,articleTitle,articleSubtitle,articleReadingDuration,articleCoverUrl,documentTitle,documentPageCount,6/24-7/24?,AI/ML,CC,DA,DT,HCD,I,OCM,PD,RD,T,UX,Themes
https://www.linkedin.com/in/jasonchapman/,2024-08-06T15:56:13.683Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218008769585139712,,Image,https://media.licdn.com/dms/image/D5622AQGGWaqN0rLsAw/feedshare-shrink_800/0/1720896679270?e=1726099200&v=beta&t=XpX5kquVaR1TYJFpnimB1aD2gEYUIdXYaZsfTTAqhlY,"#HurricaneBeryl: Restoring power after a hurricane is a challenging and complex task. It requires utility companies to carefully assess the damage, including inspecting power lines, substations, and transformers. Skilled crews work throughout the day and nightÂ to clear debris, fix infrastructure, and reconnect communities, often in challenging weather conditions. Entergy Texasâ€™ restoration crew of more than 2,400 continues to safely make repairs and turn the lights back on for our communities as quickly as possible.Â ðŸ’¡ 

#EntergyTexas #TXenergy #stormrestoration",113,104,2,7,3w,Jason Chapman likes this,,2024-07-13 21:49,Sunday,1:49 AM,7/14/2024,1-2am,Sunday,,,,,,,,,,,checked,0,0,0,0,0,1,0,0,0,0,0,Innovation
https://www.linkedin.com/in/jasonchapman/,2024-08-06T15:56:13.683Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218009041753579520,,Image,https://media.licdn.com/dms/image/D5622AQFeu_zN4mgkZQ/feedshare-shrink_800/0/1720901016548?e=1726099200&v=beta&t=FGDm4x3YfI5G9ztw2tdXpkGsbn2YXlBZ2Q3LCH_swyI,"In times of crisis, utilities rely heavily on the media to quickly and accurately share vital information. By working closely with media outlets across our service area, Entergy Texas has been able to provide clarity for customers, dispel any misinformation, and share messages that prioritize safety (in English and Spanish). This collaboration provides transparency and accountability when it matters most. ðŸ“°ðŸŽ¥

#HurricaneBeryl #MediaRelations #TXenergy",99,88,4,7,3w,Jason Chapman likes this,,2024-07-13 21:50,Sunday,1:50 AM,7/14/2024,1-2am,Sunday,,,,,,,,,,,checked,0,0,0,0,0,1,0,0,0,0,0,Innovation
https://www.linkedin.com/in/brandy-brown-03b6277/,2024-07-24T15:31:38.542Z,https://www.linkedin.com/feed/update/urn:li:activity:7218025419978018816,https://www.linkedin.com/feed/update/urn:li:activity:7218025419978018816,,Image,https://media.licdn.com/dms/image/D4E22AQGoH4T6r8GNlw/feedshare-shrink_800/0/1720907996990?e=1724889600&v=beta&t=L7cjed_yVq1CrTQqsETBUVFnEyY3OhsbokbTCbh_rX0,"Happy anniversary to Sit with Me!

When I reflect on what power comes from having a seat at the table, I think about the fact that I stand almost all day everydayâ€¦ so my seat is always available for someone else to join me.  I guess based on this example, where I find power is to share it, and that itâ€™s important to celebrate the fact that everyoneâ€™s journey is different. 

When I do sit, itâ€™s usually in an artist chair that allows for me to significantly adjust the height (I can use all the help I can get) to focus on work or creative projects. 

The most powerful seat I have, is in shaping my sonâ€™s perspective of what happy, healthy and successful looks like (and it is beautifully different for everyone).

Anissa Burton, MBA Toni Lampon Kal Khambhammettu Kia Lawton Stephanie Riccardino Tracy M. Kerrins Sharon Langley Dr. Tonbra Bipelegha Christine R. Renee Anitra Clawson-Jeter, MBA",58,55,3,0,1w,Brandy Brown loves this,,2024-07-13 22:56,Sunday,2:56 AM,7/14/2024,2-3am,Sunday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/muratgen/,2024-07-24T16:03:22.731Z,https://www.linkedin.com/feed/update/urn:li:activity:7218027662789787648,https://www.linkedin.com/feed/update/urn:li:activity:7218027662789787648,,Image,https://media.licdn.com/dms/image/D5622AQGa2E0veLdifA/feedshare-shrink_800/0/1720535384516?e=1724889600&v=beta&t=IOKnjlDKHvX_lhTX9b8aAaGI2S-YEBTy2l-V10Kh1U8,"ðŸŒŸ New Digital Companion, Navigating AI â€“ Tips and Tricks ðŸŒŸ

We are thrilled to announce we are back with a new engaging online panel featuring the transformative power of AI. ðŸ¤– You've heard about the incredible new AI features that can assist with letter writing, generating new images, providing professional market overviews, helping you with your vacation planning, sport practiceâ€¦and much more â€” AI truly offers access to everything. 

ðŸŒ But why are some AI outcomes more impressive than others?

Discover the Art of Prompting and learn how to maximize your AI interactions so you never feel alone again. ðŸ’¡ Whether you're looking for a new job or seeking to optimize your current role, hear from industry leaders and P&G alumni as they share their best practices and actionable insights. ðŸ—£ï¸ Don't miss out on this opportunity to unlock the full potential of your new digital companion!

ðŸ“… Mark your calendars: Tuesday, July 30, 2024 
ðŸ•“ Time: 4:00-5:30 pm CET, 10:00-11:30 am EST

Join us for a panel discussion featuring:
Dana Alexandrovich, COO Microsoft
Raquelle M. Zuzarte Founder and CMO Equity for All Project
SimÃ³n Enrique Contreras Candiales, Digital Transformation Expert â€“ Amazon Alumni EMEA

This event is proudly presented by P&G Alumni Digital Forum and the P&G Women's Leadership Forum.

ðŸ“² Registration Link: https://bit.ly/4bvKjIE

Gather your curiosity and prepare to be inspired. ðŸš€
We look forward to seeing you there!

hashtag

#PGAlums 
#PGALumniNetwork 
#PGANEvents 
#AI Sophie Blum.",54,36,12,6,2w,Murat Genc likes this,,2024-07-13 23:04,Sunday,3:04 AM,7/14/2024,3-4am,Sunday,,,,,,,,,,,checked,1,1,1,1,1,1,1,1,1,0,0,"AI/ Machine Learning, Customer Centricity, Data & Analytics, Digital Transformation, Human-centered design, Innovation, Organizational Change Management, Product Development, Research & Development"
https://www.linkedin.com/in/ray-anderson/,2024-08-06T15:26:52.486Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218042586052116480,,Image,https://media.licdn.com/dms/image/D5622AQGsbRaZdo8BVg/feedshare-shrink_800/0/1720913824184?e=1726099200&v=beta&t=ntgnIEiFCQ_8a7DqGolgKNBiQ1QFfN9e8gawVWLeOMI,"It was great spending the day with this fantastic MercyOne infield medical team ðŸš‘ðŸš¨INDYCAR Hy-Vee, Inc.

#HMDMotorsports / #INDYNXT / #INDYCAR",120,117,2,1,3w,"Ray Anderson, PhD, MBA likes this",,2024-07-14 00:04,Sunday,4:04 AM,7/14/2024,4-5am,Sunday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/ravi-prasher-2458b41/,2024-08-06T15:47:27.146Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218045826051244033,,Image,https://media.licdn.com/dms/image/v2/D5622AQFlNrK9NppSJA/feedshare-shrink_800/feedshare-shrink_800/0/1720909991214?e=1726099200&v=beta&t=46B2jiEJg4BKL1gmUWao-wc4wTjfE8sKU_kJ3S-MuuY,"Intel D2 P1/P2 extreme energy efficient HPC datacenter running at 1.06 PUE with Disaggregated Intel Xeon Servers received the LEED Platinum certification

On July 1st, 2024, the latest D2 P1/P2 modules (42 MW) received Industry LEED (Leadership in Energy and Environmental Design) highest certification rating of Platinum. Last year, the prior generation D2 P5/P6 received LEED Gold certification recognition.

D2 currently is hosting 400,000+ disaggregated servers (5+ Million Xeon high clock cores) enabling sub-server-module level upgrades at lowest cost and significantly reduced e-waste, 700+ Petabytes of scaled cluster high-performance storage, and 800,000+ extreme low latency network ports with its 78.5 MW operating power running at 1.06 PUE. D2 at its full build-out capacity of 117.5 MW will host more than 1,000,000 disaggregated Intel Xeon and AI Accelerator servers.

Worldâ€™s leading extreme energy efficient hyperscale D2 datacenter, operating at 1.06PUE, with its high-performance computing scale is efficiently and reliably enabling Intel IDM 2.0 strategic Intel Product and Intel Foundry execution.",513,450,42,21,3w,Ravi Prasher likes this,,2024-07-14 00:17,Sunday,4:17 AM,7/14/2024,4-5am,Sunday,,,,,,,,,,,checked,0,1,0,0,0,1,0,1,0,1,0,"Customer Centricity, Innovation, Product Development, Transactions"
https://www.linkedin.com/in/jeff-mcmillan-bb8b0a5/,2024-07-24T15:18:00.584Z,https://www.linkedin.com/feed/update/urn:li:activity:7218046179022880768,https://www.linkedin.com/feed/update/urn:li:activity:7218046179022880768,,Video (LinkedIn Source),https://media.licdn.com/dms/image/D5605AQEU4GGp-mJYlg/videocover-low/0/1720537107496?e=1722441600&v=beta&t=aX73Np0dc5o4HGRRJiLRekuaat3DgmmHnOBeN9BA4Wk,"Today, we're thrilled to introduce the next evolution of Scaleâ€™s platform for mission critical AI: Agent Donovan. 

Agent Donovan goes beyond summarization and chat. It brings new capabilities around reasoning and tool use, most critically:

1ï¸âƒ£ Kick off an agentic workflow that connects your data sources, identifies critical information, runs code, corrects code execution errors, and validates sources

2ï¸âƒ£ Leverage the skillsets of experts across various domains to execute workflows such as generating an ISR request for further intel by sharing insights with a report generation template

Donovan is ready to be deployed in secure classified environments for your team. Imagine what you can do with your own data today.

Get Donovan for your team: https://lnkd.in/g-MzYN7g",346,306,11,29,2w,Jeff McMillan likes this,,2024-07-14 00:18,Sunday,4:18 AM,7/14/2024,4-5am,Sunday,,,blob:https://www.linkedin.com/7f516b8c-b5a3-434f-89f1-78ee69aae03d,,,,,,,,checked,1,1,1,1,0,1,1,1,1,1,0,"AI/ Machine Learning, Customer Centricity, Data & Analytics, Digital Transformation, Innovation, Organizational Change Management, Product Development, Research & Development, Transactions"
https://www.linkedin.com/in/margaretlozovatskymd/,2024-08-06T15:02:13.780Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218067329283170304,https://www.linkedin.com/feed/update/urn:li:activity:7213858985035063297/,Video (LinkedIn Source),https://media.licdn.com/dms/image/D5605AQF8lP7UlA3Jbw/videocover-low/0/1719528171767?e=1723564800&v=beta&t=R8yRGmE3nwTMFmbrvVxlk9iX2rBpnhoWDOoUyREoZPY,"Thanks again Eric Bricker, MD for explaining the benefits of #DirectPrimaryCare and especially the financial benefit these models can have on #EmployerHealthcare while allowing clinicians to get back to why they went into medicine in the first place . . . developing true relationships with patients and being better able to fully manage their care and step away from the FFS assembly line that is odd current state for most Americans.",10,7,2,1,1mo,"Margaret Lozovatsky, MD, FAMIA celebrates this",,2024-07-14 01:42,Sunday,5:42 AM,7/14/2024,5-6am,Sunday,,,,,,,,,,,checked,0,0,0,0,0,1,0,1,0,0,0,"Innovation, Product Development"
https://www.linkedin.com/in/markmccarthynyc/,2024-08-06T16:14:43.284Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218176333506318336,https://www.linkedin.com/feed/update/urn:li:ugcPost:7218080324684029952,Celebration,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABwEEXEeLoHISM2cU9LdzliLaQ.gif,"Iâ€™m happy to share that Iâ€™m starting a new position as RVP Sales and GM Nordics at Celonis wef Aug 1!

Like to thank Michael Zink for his coaching and friendship over the last 4 years and for bringing our region to a solid base to build from. Also like to thank Philippe Mathieu for his trust and empowerment on me as an insider to lead our important region to greater heights.

Super pumped and looking forward to serve Team Polaris ðŸš€

But first - time to enjoy some downtime over the summer with friends and family. Have a great summer everyone â˜€ï¸

#newbeginnings",621,423,198,0,3w,Mark McCarthy commented on this,,2024-07-14 02:34,Sunday,6:34 AM,7/14/2024,6-7am,Sunday,Congrats Mannu,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7218080324684029952/?commentUrn=urn:li:comment:(ugcPost:7218080324684029952,7218176314581598208)&dashcommentUrn=(7218080324684029952,urn:li:ugcPost:7218080324684029952)",,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/markmccarthynyc/,2024-08-06T16:15:23.172Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218223467156881408,https://www.linkedin.com/feed/update/urn:li:ugcPost:7218080324684029952,Celebration,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABwEEXEeLoHISM2cU9LdzliLaQ.gif,"Iâ€™m happy to share that Iâ€™m starting a new position as RVP Sales and GM Nordics at Celonis wef Aug 1!

Like to thank Michael Zink for his coaching and friendship over the last 4 years and for bringing our region to a solid base to build from. Also like to thank Philippe Mathieu for his trust and empowerment on me as an insider to lead our important region to greater heights.

Super pumped and looking forward to serve Team Polaris ðŸš€

But first - time to enjoy some downtime over the summer with friends and family. Have a great summer everyone â˜€ï¸

#newbeginnings",621,423,198,0,3w,Mark McCarthy loved Mannu Lodhaâ€™s comment on this,,2024-07-14 02:34,Sunday,6:34 AM,7/14/2024,6-7am,Sunday,Congrats Mannu,"https://www.linkedin.com/feed/update/urn:li:ugcPost:7218080324684029952/?commentUrn=urn:li:comment:(ugcPost:7218080324684029952,7218176314581598208)&dashcommentUrn=(7218080324684029952,urn:li:ugcPost:7218080324684029952)",,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/carazocarlos/,2024-08-06T16:10:54.767Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218081993014542337,,Image,https://media.licdn.com/dms/image/D5610AQH2FWSyJQtJvg/image-shrink_800/0/1720917005413?e=1723568400&v=beta&t=Ocsk76FKdLH8iOShIh0D-USeXpJ4NEfY-PrtDZQzRpo,"In his #EEI2024 keynote, Founder and CEO Jensen Huang described how #AI will transform the U.S. power grid by enabling #utilities to improve energy efficiency, reduce operating costs, and advance clean #energy. Read the blog. https://dy.si/uP1he",12,12,0,0,3w,Carlos Carazo likes this,,2024-07-14 02:40,Sunday,6:40 AM,7/14/2024,6-7am,Sunday,,,,,,,,,,,checked,1,1,1,1,0,1,1,1,1,1,0,"AI/ Machine Learning, Customer Centricity, Data & Analytics, Digital Transformation, Innovation, Organizational Change Management, Product Development, Research & Development, Transactions"
https://www.linkedin.com/in/carazocarlos/,2024-08-06T16:10:48.179Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218082022907371520,,Image,https://media.licdn.com/dms/image/D5622AQFWouthcWUNYw/feedshare-shrink_800/0/1720462362067?e=1726099200&v=beta&t=Hp0WSBne6fMaTB5QucYuAqynOcvOtbHb_up9aZtTz6U,"â€œEmergency preparedness and management is a community effort. With the increase in severe weather conditions and our changing climate, it's even more important that we work together to grow our resilience.â€ In a new blog post, Alyssa Okamura, from our digital communications team, reflects on her experience at Hawaiian Electricâ€™s Wildfire Safety Symposium, held this past April in Hilo.

Wildfire safety experts from utilities, agencies, research institutes and the state were invited to this two-day technical symposium to focus on reducing Hawaiiâ€™s wildfire risk by sharing insights about collective actions to keep our communities safe and discussing immediate to long-term strategies for both safety and grid resilience. Panel discussions featured wildfire experts from around the world, with representatives from California, Australia, and Puerto Rico. Each of these organizations is at a different stage of wildfire safety planning and offered advice and insights from their own experiences.

Everyone was willing to share and learn from one another. The symposium was a space to collaborate and served as a platform for curiosity and clarification. When it comes to the safety of our customers and community, it was about uplifting each other so that everyone could keep their people safe.

â€œI also became more aware of how challenging the planning process for wildfire safety protocols and a Public Safety Power Shutoff (PSPS) program can be,â€ writes Alyssa. â€œEveryoneâ€Šâ€”â€Šresidents, businesses, emergency responders, water companies, telecommunications providers âˆ’ will be impacted and thatâ€™s why it is so important to work together to prepare.â€

Read the full blog at https://lnkd.in/g7EXcdKQ

View the Wildfire Safety Symposium presentation slides and event program, at https://lnkd.in/gUQ4-YpD.",48,44,2,2,4w,Carlos Carazo likes this,,2024-07-14 02:40,Sunday,6:40 AM,7/14/2024,6-7am,Sunday,,,,,,,,,,,checked,0,1,1,1,0,1,1,1,0,0,0,"Customer Centricity, Data & Analytics, Digital Transformation, Innovation, Organizational Change Management, Product Development"
https://www.linkedin.com/in/nickpossley/,2024-08-06T14:52:15.396Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218087688900345856,,Video (LinkedIn Source),https://media.licdn.com/dms/image/D4E05AQEH6jajO0VIyA/videocover-low/0/1720801187071?e=1723561200&v=beta&t=_jOzVeARZa4jbZKkbHpZ11FPX8evhVcgnZcdwbSR4-g,"â€œWhat Iâ€™m most excited about for the future is that our opportunities as a company are immense.â€ - Oscar CEO Mark Bertolini. 

We recently hosted our 2024 Investor Day to share key updates across our business. CEO Mark Bertolini spoke about his perspective on our strategic priorities, and why he believes Oscar is uniquely positioned to succeed.

Learn more about Oscarâ€™s vision and strategy here: https://lnkd.in/ezcKU9qZ",203,190,3,10,3w,Nick Possley likes this,,2024-07-14 03:03,Sunday,7:03 AM,7/14/2024,7-8am,Sunday,,,blob:https://www.linkedin.com/515cfcc4-b6d7-4f8e-ba44-d799de5afadc,,,,,,,,checked,0,0,0,0,0,1,1,0,0,1,0,"Innovation, Organizational Change Management, Transactions"
https://www.linkedin.com/in/nickpossley/,2024-08-06T14:52:15.395Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218088412401029120,https://www.linkedin.com/feed/update/urn:li:activity:7217180959362666496/,Image,https://media.licdn.com/dms/image/D5610AQHoaH01WrFpUw/image-shrink_800/0/1720710004131?e=1723561200&v=beta&t=n6wUnw2KvR3KgXEvBpUayyl0jEqd9-QfJpuhBw166kE,"This book pushes us to cut to the heart of what matters, to be brave and curious about the ghosts in our machine, and leads us on a path of inner work to real growth. Thank you for this book Allison Schultz!",27,26,1,0,3w,Nick Possley likes this,,2024-07-14 03:06,Sunday,7:06 AM,7/14/2024,7-8am,Sunday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/smithm432/,2024-07-24T15:30:12.944Z,https://www.linkedin.com/feed/update/urn:li:activity:7218091513010892800,https://www.linkedin.com/feed/update/urn:li:activity:7218091513010892800,,Image,https://media.licdn.com/dms/image/D4E22AQF2LRxoQMNP4Q/feedshare-shrink_800/0/1720923126454?e=1724889600&v=beta&t=Lvx3KRrLkpWn8SOPrw67nPEGM5Sxp3qfcOrB3SAt_YI,Thursday night was a fantastic evening with #WomenUnited to raise funds for the impactful work of United Way of Greater Waterbury. Great to connect with so many women focused on lifting up our community!,76,75,0,1,1w,Matthew Smith likes this,,2024-07-14 03:18,Sunday,7:18 AM,7/14/2024,7-8am,Sunday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/joshua-osborne-b83486166/,2024-07-24T15:33:30.064Z,https://www.linkedin.com/feed/update/urn:li:activity:7218122556841582592,https://www.linkedin.com/feed/update/urn:li:activity:7218122556841582592,,Image,https://media.licdn.com/dms/image/D5610AQFnfBv2K5DDKQ/image-shrink_1280/0/1720717022038?e=1722441600&v=beta&t=YnGiUaO6SBwnkKOL_AzzthXqQeed9cQtXVCMX653HHA,Vectra Bank's Lisa Cashman is featured in the current issue of ColoradoBiz Magazine in the Women to Watch section!,188,154,33,1,1w,Joshua Osborne loves this,,2024-07-14 05:22,Sunday,9:22 AM,7/14/2024,9-10am,Sunday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/markmccarthynyc/,2024-08-06T16:15:23.173Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218176334697562112,,Celebration,https://media.licdn.com/media/AAYQAQQSAAgAAQAAAAAAABwEEXEeLoHISM2cU9LdzliLaQ.gif,"Iâ€™m happy to share that Iâ€™m starting a new position as RVP Sales and GM Nordics at Celonis wef Aug 1!

Like to thank Michael Zink for his coaching and friendship over the last 4 years and for bringing our region to a solid base to build from. Also like to thank Philippe Mathieu for his trust and empowerment on me as an insider to lead our important region to greater heights.

Super pumped and looking forward to serve Team Polaris ðŸš€

But first - time to enjoy some downtime over the summer with friends and family. Have a great summer everyone â˜€ï¸

#newbeginnings",621,423,198,0,3w,Mark McCarthy likes this,,2024-07-14 08:55,Sunday,12:55 PM,7/14/2024,12-1pm,Sunday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/chad-stephens-13319656/,2024-07-24T15:46:17.964Z,https://www.linkedin.com/feed/update/urn:li:activity:7218215326520414209,https://www.linkedin.com/feed/update/urn:li:activity:7218215326520414209,,Image,https://media.licdn.com/dms/image/D4E10AQEp5coiTBeNZA/image-shrink_800/0/1720875632033?e=1722441600&v=beta&t=ni80RxlbAT-76EvvQArF8iNUhS7-7n10fNrPPj6Pt2I,"In case you missed any of our posts this week, click though the carousel to catch up on Graham Packaging news, sustainability updates, safety tips and more. 

#grahampackaging #weeklyrecap #ICYMI",21,20,0,1,1w,Chad Stephens likes this,,2024-07-14 11:30,Sunday,3:30 PM,7/14/2024,3-4pm,Sunday,,,,,,,,,,,checked,0,0,0,0,0,1,0,1,0,0,0,"Innovation, Product Development"
https://www.linkedin.com/in/markmccarthynyc/,2024-08-06T16:15:23.172Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218224705881681920,,Image,https://media.licdn.com/dms/image/D4D22AQG-qL--sfTXag/feedshare-shrink_2048_1536/0/1720878760010?e=1726099200&v=beta&t=krhBjk2xvX-HS3OerN2nPhmMGrsSzqEKIBiat_WteDY,ðŸŽ‰ We were honoured to be headline sponsors at the Agents Giving Summer Ball! ðŸŒŸ Congratulations to all the deserving award winners and well done to those who took part in Agents Got Talent. Thank you AGENTS GIVING for a wonderful evening. ðŸ¥‚ #AgentsGiving #Reapit,88,82,2,4,3w,Mark McCarthy likes this,,2024-07-14 12:07,Sunday,4:07 PM,7/14/2024,4-5pm,Sunday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/ryan-dusek-996a457/,2024-08-06T16:11:56.515Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218232181381292032,https://www.linkedin.com/feed/update/urn:li:activity:7216890192454901760/,Image,https://media.licdn.com/dms/image/D5610AQFNvilQ8JY5_g/image-shrink_1280/0/1720640704609?e=1723568400&v=beta&t=k0tA7sKw3MF8SG1eb3KqtTCqD2sA_uqqU0SKboSRZcY,"Congratulations, Joyce Trimuel Harley!  We are so thrilled to have you in this role.",11,10,1,0,3w,Ryan Dusek likes this,,2024-07-14 12:37,Sunday,4:37 PM,7/14/2024,4-5pm,Sunday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/awaghray/,2024-08-06T16:06:35.727Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218244344326103040,https://careers.pge.com/job-invite/158338/,Article,,"*Hiring an Expert Business Finance Analyst within the IT Business Finance team at Pacific Gas and Electric Company* 

Another great IC role supporting the CIO/CTO organization and an opportunity to make a significant impact on key strategic initiatives spanning multiple IT, Cyber and Data teams. Supports senior leaders within IT (and the company). Looking for a self-starter, and analytically savvy finance professional with ability to translate complex, unstructured analyses for the business.

Use this link to apply if interested - https://lnkd.in/gE3YVG-X",19,18,1,0,3w,Ajay Waghray likes this,,2024-07-14 13:26,Sunday,5:26 PM,7/14/2024,5-6pm,Sunday,,,,,,,,,,,checked,0,0,0,0,0,0,1,0,0,0,0,Organizational Change Management
https://www.linkedin.com/in/jacquelinenevils/,2024-08-06T15:09:02.264Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218244565290364928,,Image,https://media.licdn.com/dms/image/D4E22AQFq0GuXob9GKw/feedshare-shrink_800/0/1720804492542?e=1726099200&v=beta&t=gLe3BJWecKMiuiQLp4r04-eyF7oWKbHdpx4GLBFEtT0,"It was a great honor and pleasure to celebrate the 50th anniversary of our production site in St. Wendel! This special event gave us the opportunity to reflect on half a century of innovation, commitment, and success. 

At Fresenius Medical Care, our journey has been marked by the relentless pursuit of excellence and quality. We would not be the leading center for innovation and excellence today without the remarkable products we produce in St. Wendel. 

Here's to many more years of groundbreaking achievements and dedication!

#Anniversary #Innovation #Quality",359,348,7,4,3w,Jacqui Nevils likes this,,2024-07-14 13:26,Sunday,5:26 PM,7/14/2024,5-6pm,Sunday,,,,,,,,,,,checked,0,1,0,0,0,1,0,0,0,0,0,"Customer Centricity, Innovation"
https://www.linkedin.com/in/drew-bernstein-0605a01b/,2024-08-06T16:15:48.144Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218244974931312640,,Image,https://media.licdn.com/dms/image/D4E22AQH58RinyilZVA/feedshare-shrink_800/0/1719478224252?e=1726099200&v=beta&t=8A7lKtg_hfMerrq1a9i_-JMLxdPO6LmucfH_mQQr048,"Are you tracking opportunity cohorts?

User cohorts are default standard in product teams. 

Yet, opportunity cohorts seems to be seldom used in revenue analytics, or?

Ofc, cohorts came with their own challenges, but are a good way to compare how opportunities created each week develop over time.

You can slice and dice them by e.g.:
- Lead source
- Industry
- Segment
- Territory

If referred to win rates, it can help answer questions like:
1. Has my win rate gone down/ up over time?

2. Are there severe differences by lead source, industry, territory, segment?

3. What can we learn

As we all live in fast changing environments, it's sometimes hard to pinpoint what has driven the change.

BUT, knowing that there has been a change is a good starting point.

Curious what you think?

PS: I know you love cohorts Robert Gimbel

#revops #gtm #saas",36,29,6,1,1mo,Drew Bernstein reposted this,,2024-07-14 13:28,Sunday,5:28 PM,7/14/2024,5-6pm,Sunday,,,,,,,,,,,checked,0,0,1,0,0,0,1,0,0,0,0,"Data & Analytics, Organizational Change Management"
https://www.linkedin.com/in/awaghray/,2024-08-06T16:06:35.727Z,,https://www.linkedin.com/feed/update/urn:li:activity:7218245558195429376,,Image,https://media.licdn.com/dms/image/D5622AQElNpeS13McVg/feedshare-shrink_800/0/1720585599725?e=1726099200&v=beta&t=v4mNHBt0GkLwLJvGjQyxWQFGZUt7_YZxMa14TMGlVOw,"On this National Lineworker Appreciation Day, I want you to meet Keith Turner. Keith has been a Southern California Edison (SCE) groundman since Oct. 2023 and in 2021, was one of our 2021 Edison International Lineworker Scholarship recipients. 

I met Keith recently at SCEâ€™s Dominguez Hills Service Center. When asked why he wanted to be a lineworker, Keith said, â€œIt will allow me to learn a skill, master it, commit to a profession and maybe pass on my knowledge to the next generation.â€ Less than a year into his career at SCE, he is already living up to that aspiration by staying connected with the others from his Lineworker Scholar class and helping to support the current group of students in training. 

Thanks to Keith, our partners at IBEW Local 47, and all lineworkers who are powering our customersâ€™ lives today, and developing the linework craft for tomorrow. 

#ThankALineWorker #NationalLineworkerAppreciationDay",480,457,15,8,3w,Ajay Waghray likes this,,2024-07-14 13:30,Sunday,5:30 PM,7/14/2024,5-6pm,Sunday,,,,,,,,,,,checked,0,0,0,0,0,0,0,0,0,0,0,MISC
https://www.linkedin.com/in/keith-watson-b0186010/,2024-07-24T16:01:16.394Z,https://www.linkedin.com/feed/update/urn:li:activity:7218273132581711872,https://www.linkedin.com/feed/update/urn:li:activity:7218273132581711872,https://bit.ly/3xIizTr,Article,,"The long game of leadership 

Martina Biolo Magnus (SL 2020), Senior Director of Strategic Projects at Novo Nordisk, was initially drawn to IMDâ€™s Strategies for Leadership program by the female-focused curriculum, which aligned well with her desire to learn more about overcoming the leadership challenges specific to women in the workplace. 

""I signed up for the program because I wanted to work on areas that were aligned to my development plans in the company and I felt like I needed to find some more time for deeper reflection.â€ 

Two critical takeaways from the program, for Magnus, were the importance of feedback in building a healthy organizational culture and how self-awareness can contribute to developing assertiveness. 

â€œBeing assertive means being able to communicate with clarity and confidence respectfully. Itâ€™s recognizing the equal importance of your needs alongside those of others. Itâ€™s a critical skill many women can work on improving to ensure their perspectives are acknowledged.â€ 

Read about the ongoing influence of IMDâ€™s alumni network on Magnusâ€™ career and her advice for those looking to become stronger leaders: https://bit.ly/3xIizTr 

Are you a woman leader keen to further develop your leadership muscle? Take a look at our Strategies for Leadership program, now celebrating its 20th anniversary: https://bit.ly/3UbvIfW 

#IMDImpact #Leadership 

Ginka Toegel IMD Alumni",23,21,0,2,1w,Keith Watson likes this,,2024-07-14 15:20,Sunday,7:20 PM,7/14/2024,7-8pm,Sunday,,,,,,,,,,,checked,0,0,0,0,0,0,1,0,0,0,0,Organizational Change Management
