Post Content,Themes,Thought Leadership?
"2024 is our year for implementing care redesign programs across our hospital system. Our goal is to have ambient intelligence cameras in every acute care patient room and remote monitoring devices on all patients staying in an inpatient bed with plans to send them home with the device to continue monitoring in the outpatient setting. 

We know that we are bullish about innovation and sometimes implementing new technology in a hospital setting feels like trying to get your kids to eat their vegetables, but we have seen amazing results once we get through the change management hurdle. 
📈 With predictive analytics, the AI tools are 75% more accurate at projecting a patient's discharge date compared with our nurses' predictions alone. 
🖥 With virtual nursing, we have been able to eliminate all contract nursing positions and add a fresh set of eyes to the patient floors which has led to great catches in discrepancies. 
🏥 With ambient intelligence, we have seen a 15% increase in our OR capacity without adding any new staff members. 
⌚ With remote monitoring, we have reduced telemetry needs and moved labor from one skillset to another. 

During our first 2024 Innovation Open House session last week, we hosted 20+ attendees from 7 healthcare organizations across the country. We would love to have you join us for future sessions. Please complete this short form if you are interested and we will be in touch https://lnkd.in/gAy-fiE7 ","Data and Analytics,Digital transformation,Product Development,Customer centricity,Human-centered design,AI/Machine Learning",checked
"RIP software developers ☠ 

This new AI tool announced yesterday built an entire Chrome extension from scratch with just a prompt

It's called Devin by Cognition Labs and it's the world's first AI engineer

It's backed by Peter Thiel and everyone from the CEO of Stripe to Perplexity is raving about it.
__________
If you want to learn more about Devin and other AI tools, join Superhuman - my AI newsletter with 600k+ readers: https://lnkd.in/dEmezNQ2","Digital transformation,Product Development,Value Creation,AI/Machine Learning",checked
An exciting development to democratize the large model training for smaller labs . #genai #democratization. #excitingnews ,AI/Machine Learning,
"ðŸš¨ BREAKING: OpenAI just made intelligent robots a realityIt's called Figure 01 and it's built by OpenAI and robotics company Figure:â€¢ It's powered by an AI model built by OpenAIâ€¢ It can hear and speak naturallyâ€¢ It can understand commands, plan, and carry out physical actionsWatch the video below to see how realistic it's speech and movement abilities are. The ability to handle objects so delicately is stunning.Intelligent robots aren't a decade away. They're going to be here any day now.If you want to learn more about what's happening in AI and robotics, join Superhuman - my newsletter with 600k+ readers: https://lnkd.in/exuKYiaE","AI/Machine Learning,Digital transformation,Product Development",
"Lot of people asked me in past few days what Armada is and why am I so excited to be their Strategic Advisor. Iâ€™ve been a board advisor to multiple high-tech startups over the years but I havenâ€™t seen anything close to as groundbreaking as this technology is. Armada is the worldâ€™s first full-stack edge computing platform, revolutionizing connectivity, compute, and AI solutions where theyâ€™re needed most - anywhere on Earth. Check this video out to see why Iâ€™m so bullish.","AI/Machine Learning,Digital transformation,Product Development",
"Topic: Integrating Zero Trust Security into Gen AIZero Trust is fast becoming a cybersecurity imperative. Trust in Gen AI, however, is mixed. Gen AIâ€™s ability to constantly learn is a compelling advantage. Having continually updated threat assessment and risk prioritization algorithms also fuels compelling new use cases that we are anticipating, will certainly improve behavior and predict threats. Thus, please do not leave Zero Trust security model behind but integrate into your Gen AI use cases/ models. A big thanks to all our attendees who came out to join this insightful discussion, including our session sponsors PagerDuty, Saviynt, and Zerto. Special thanks to TechTalk Summits for organizing this event.",AI/Machine Learning,
"Huge congrats to Aperiam portfolio company Prescient AI on its successful $10m Series A  fundraise! Prescient is one of the fastest growing companies in our portfolio and it's been an absolute pleasure working with Michael True and team.What they do: Prescient AI leverages proprietary machine learning models and first-party data to assess the direct impact and ""halo effects"" of ads, including those not clicked on. Tailored to each brand, it attributes omnichannel revenue across all media and uses backtesting to forecast future spend outcomes, offering accuracy and confidence scores for each platform recommendation.What this means: brands using Prescient AI can automate their media planning and greatly increase ROAS, predict profitability and maximize revenue generated by ad campaigns.Check out their new Amazon halo effects product in the comments.","AI/Machine Learning,Value Creation,Product Development",
"Well, an AI Software Engineer was bound to happen, but this quickly?  Initial feedback from users: when developing, it places a priority on UI/UX but performance is an issue.  But it can only get better and faster.  The possibilities here are endless in how this can be leveraged to transform an organization in any industry!","AI/Machine Learning,Digital transformation",
"Well, an AI Software Engineer was bound to happen, but this quickly?  Initial feedback from users: when developing, it places a priority on UI/UX but performance is an issue.  But it can only get better and faster.  The possibilities here are endless in how this can be leveraged to transform an organization in any industry!","AI/Machine Learning,Digital transformation",
"Today, customers can begin building with Anthropic Claude 3 Haiku on Amazon Bedrock: https://lnkd.in/gFckw5xZHaiku is designed to be the fastest and most cost-effective model on the market for its intelligence category. It answers simple queries and requests with unmatched speed, allowing customers to create AI experiences that imitate human interactions.Hereâ€™s how Haiku can help your business:ðŸŸ Â Deliver quick and accurate support in live interactions with customersðŸŸ Â Improve content moderation by more easily catching risky behavior and customer requestsðŸŸ Â Optimize costs across use cases like logistics and inventory management","AI/Machine Learning,Product Development,User Experience,Digital transformation",
"Iâ€™m thrilled to announce that the United States Steel Corporation has made a large strategic investment in Pittsburgh's own Freespace Robotics, a pioneering force in robotic storage and retrieval systems. This investment not only fuels Freespace's growth but also bolsters the local talent pool and promotes innovation in our region. Freespace Robotics was spun out of Carnegie Foundry, a Pittsburgh-based robotics and AI venture studio. The investment brings the valuation of the two-year old company to an impressive $50M.Freespace Robotics' autonomous storage system introduces groundbreaking capabilities to the market, revolutionizing how goods are stored and retrieved. With U.S. Steel's support, Freespace Robotics is set to expand its manufacturing presence, scale up its team, and execute on various pilot programs.https://lnkd.in/ebJYeknjKarl Sanchack Michael Lutzky Matt Wachter Allison Myers James Cook, CFA Kevin Lewis Brad Perry Jeff Legault Herman Herman Greg Cronin John Sidell Evan Robinson Johnson Pittsburgh Robotics Network Pittsburgh Region. Next is Now. Pittsburgh Post-Gazette Pittsburgh Business Times hashtag#modex2024 hashtag#supplychain hashtag#warehouseautomation hashtag#logisticsinnovation hashtag#robotics hashtag#3plsolutions hashtag#storagesolutions","Digital transformation,AI/Machine Learning",
"Hear, hear! ðŸ™Œ Love this analogy about building strong hashtag#healthcareIT foundations first, before we can go for the cooler/shinier hashtag#AI objects. Couldn't agree more with Daniel's approach: ""Preparation requires months of work and many foundational miles in basic running shoes so that, on race day, going the distance is a given and those carbon fiber shoes make the runner three percent faster.Â It is easy to think that simply buying the shoes will make us great runners.""",AI/Machine Learning,checked
"Shared some thoughts on wellness informatics and the role AI can play in reducing physiciansâ€™ cognitive burden with a delegation from France and Switzerland at HIMSS yesterday. This was truly a great experience alongside Arnaud WILMET of Microsoft. I want to also take an opportunity to thank the team that makes all of this possible!  Our Wellness Informatics (aka Dr. Dimensions) team works tirelessly at the intersection of technology and humanity to improve the lives of our clinicians and nursing teams at Novant Health A sincere thank you for all you do: Becky Phares, Ann Morkaut, Sharon Durham, Jordyn Wrenn, Alison Robbins, Denny Honaker, JP Altman",AI/Machine Learning,
"Jeffery L. and I are thrilled to announce the results we've had at Assort Health, the healthcare industry's first generative AI for call centers, showcasing our successful case study at the Illinois Bone and Joint's Chicago Division. We're humbled to have been picked up by Aaron Weitzman at Axios, Fortune, The Wall Street Journal, and more. The call center often marks the beginning of a patient's healthcare journey, and it is frustrating and time consuming. Today, If you call your doctorâ€™s office and hear the recording sayâ€”â€˜You are theâ€¦sixthâ€¦caller. Your wait time isâ€¦31 minutesâ€™ â€“ youâ€™re bound to hang up and give up getting help.The Assort Health team is committed to solving this problem.  We're on a mission to ensure healthcare is accessible for everyone, everywhere, at any time, and are using the latest advances in AI to solve this pressing issue.Assort Health is revolutionizing the way large healthcare organizations handle patient communication. By leveraging Voice AI to take over routine call tasks, we've managed to slash call drop rates by more than two times and halve waiting times within just 30 days with our partners.I'm honored to work alongside some of the brightest minds in the field. Our platform is at the forefront of care navigation technology, powered by an advanced framework that drives ChatGPT's voice interactions. This is an inevitable shift over the next 5 years, and we will be leading that charge.And yes, we're hiring! Thank you to everyone who has supported us along this journey so far. Matt Humphrey, Amit Garg Jenny Friedman Ankit Jain Aditya Khosla Immad Akhund Neil Batlivala Bobby Green Brandon Hull Andrew Tan Brandon K. Sim Trevor Martin. Now, back to work ðŸš€ .","Digital transformation,AI/Machine Learning,Customer centricity",
