postContent,themes
Addressing the underlying issues instead of merely the surface problems can lead to more meaningful change. We believe in addressing root causes to implement sustainable solutions. hashtag#operationalexcellence hashtag#implementation hashtag#consultingservices,Not Customer Centricity
"If you're a Sr Cloud Platform Engineer looking to work for an AMAZING company""..you need to apply!! Come join our team and be part of our Cloud journey!hashtag#hiring hashtag#awscloud hashtag#Azure hashtag#AzureDevOps hashtag#Terraform hashtag#Cloud hashtag#CloudAutomation",Not Customer Centricity
"I commend the Massachusetts Department of Transportation (MassDOT) for outlining a plan that leverages National Electric Vehicle Infrastructure (NEVI) program funding to add more DC fast chargers along major roads. The state will need an estimated 10,000 publicly accessible electric vehicle chargers by 2030 to support future hashtag#EV adoption. We expect to move quickly on these efforts over the next several years, and Eversource will be supporting MassDOT through our EV charging programs.",Customer Centricity
"Sharing the next case study from our American Medical Association Future of Health series featuring Oshi Health's digitally enabled care model.

Read more on their #innovative approach to GI care delivery and how it's helping improve the #patientexperience. https://lnkd.in/erdDgXSD 

Manatt Health Jared Augenstein Allie (Levy) Chafetz Laura Fritsche, MHA Sameer Berry, MD, MBA",Customer Centricity
"With a strong focus on reimagining the future of customer experience, we met this week with my Customer Engagement team to create unforgettable experiences that will elevate Colgate-Palmolive's  brands to new heights. YaTogether, we'll explore cutting-edge strategies, leverage emerging technologies, and implement customer-centric solutions that will exceed expectations.hashtag#Colgate hashtag#CustomerEngagement hashtag#Innovation hashtag#CustomerExperience hashtag#TransformingTheFutureTorrey Moore Michelle Ives Angela Hood Amanda Marshall Jessica T. Joy Ericson Tina L. Orpha Garcia",Customer Centricity
"Why is getting care at a comprehensive cancer center important?  

Studies show that you get better care, which leads to better outcomes and longer-term success.

For over 50 years, Roswell Park has maintained a Comprehensive Designation from the NCI. And were proud to share that in our latest renewal, we were rated Exceptional, the highest rating a cancer center can achieve.",Customer Centricity
"Last week we announced our brand new residential hashtag#EV charger purchase and installation rebate program, now open to eligible customers in northern Illinois. Today at the Chicago Auto Show, we shared that we're launching two more new rebate programs this month for business and public sector customers: a rebate program for the purchase of EV vehicles and fleets; and a rebate program for the expansion of public charging access. These three rebate programs are part of our larger investment to help accelerate an equitable adoption of hashtag#ElectricVehicles in northern Illinois. ""Working with our partners in northern Illinois, ComEd is committed to helping customers benefit from zero emissions vehicles, which can significantly reduce pollution and enhance air quality for all residents across our communities,"" said Erica Borggren, our VP of customers solutions. ""Through new targeted incentives, we are aiming to accelerate the transition toward all-electric fleets, cars, buses and trucks, while at the same time catalyzing the buildout of a regional network of public EV charging to serve more customers "" a key factor to growing EV adoption equitably."" Not only do hashtag#EVs offer fuel and maintenance cost savings and performance benefits, but hashtag#OurCommunities can experience environmental improvements from reduced tailpipe emissions. Electrifying transportation "" including cars, trucks and public transit fleets "" can also create tangible health benefits for all families across northern Illinois, especially communities which have traditionally borne the brunt of climate change and air pollution. More information is coming on February 15 so save the date! Learn more: bit.ly/48c21iT",Customer Centricity
I'm excited to welcome Sam Cooper to Navy Federal Credit Union's internship program! Sam is a student at the University of Virginia and will be spending the summer with us in our Channel Management department. We are proud to have him on our team! Navy Federal Credit Union hashtag#navyfederalcreditunion hashtag#lifeatnavyfederal,Not Customer Centricity
Swimming in data without the insights we need to interpret that data into meaningful actions. Let's focus on delivering solutions that decrease the mental burden and improve care quality. hashtag#ai hashtag#ambientintelligence hashtag#reducetheburden hashtag#bringbackthejoy,Customer Centricity
"I'm happy to share that I'm starting a new position as Managing Director, Wealth Planning & Advice Team Leader, Eastern Division at J.P. Morgan!",Not Customer Centricity
"Congratulations and welcome, Carter Witherspoon !",Not Customer Centricity
I'm excited to announce that I'm a certified NACD director now! Thank you GIA (Gemological Institute of America) for providing the education opportunity! It's an amazing organization with so much compassion for its mission and its people. I'm proud to be a part of it. NACD Northern California Chapter Stanford Women on Boards How Women Lead,Not Customer Centricity
"hashtag#PfizerProud of our commitment to return individual data to clinical trial participants through our new Participant Data Return initiative.  Through this program we are enabling and scaling an end of trial individual participant data return solution that is meaningful and contextualized while simultaneously respecting the scientific integrity of the trial. Pfizer has been building toward this moment for almost a decade, centering the patient from the beginning.  Returning individual participant data is another critical step toward improving the clinical trial experience, building trust with participants, and advancing health information equity. hashtag#PatientCentricity hashtag#PFEColleague",Customer Centricity
"It's November already, and time really does fly. Today, I would like to reflect on the unforgettable hashtag#adobemax2023 event that I attended a few weeks ago. For those who may not be familiar, it is the world's largest creativity conference, drawing professionals and enthusiasts from diverse creative fields such as graphic design, web development, photography, video production, and animation.In this ever-evolving creative landscape, being present at hashtag#AdobeMax provides us with a deeper understanding of our users' needs and leaves us fired up with fresh ideas. AI was the talk of the town this year, as it is everywhere else. We have had the privilege of seeing firsthand the incredible effects of artificial intelligence on the creative industry, thanks to our partner Adobe. Don't miss out and watch Max Keynotes and Max Sneaks (the links are in the comments) to get a glimpse on how the creative world is evolving. I am thrilled about what lies ahead for us and am looking forward to providing this talented and diverse group of creatives with even more valuable solutions.A heartfelt thank you goes out to the passionate Logitech team for your hard work leading up to and during the event, as well as for representing Logitech on various stages and at our booth. Alexandre Zreikat, Andrea Simone Silva, Darren O'Connor, Daniel Sigman, Davi Gordon, Giulio Barresi, Greg Betty, Jean-Christophe Hemes, Karla Ramos, Maxim Bondar, Mathieu Meisser, Mirabela Pirjol, Olivier RiviA re, Pavlo Marques-Vandiak, Sergio Benavent, Ximena Payer, Wendy Spander.  Special thanks to Luyang Zou, an incredibly talented new media artist, for joining us and sharing the stage with Guillaume Bourelly to deliver an inspirational session on 'Creating at the Speed of Thought"". hashtag#AdobeMAX hashtag#Logitech hashtag#MX",Not Customer Centricity
"After 8.5 rewarding years, I am moving on to new opportunities. It's with a heavy heart that I leave behind the amazing people I have worked with at Ball. I will forever cherish the memories and experiences I've gained during my time at the company. But, I am excited about my new role and the challenges it will bring. Thank you, Ball, for an incredible journey!",Not Customer Centricity
"It's official! I am beyond thrilled to announce that I have accepted a new role as Manager, Regulatory Support and Consulting, Division of Research for Kaiser Permanente of Northern California.I am looking forward to meeting my new colleagues and together forwarding the truly remarkable research portfolio of such a renown organization. California dreams do come true!",Not Customer Centricity
"We had the privilege of spending the day immersed in the world of data economics with the Dean of Big Data himself Bill Schmarzo. To say we learned a lot is an understatement. Some key takeaways:1. It's not about being data driven, it's about being value driven.2. Design thinking and data science are 2 sides of the same coin. By applying design thinking methodologies, such as empathy, ideation, prototyping, and iteration, organizations can develop data-driven solutions that truly resonate with users and deliver value.3. Focus on 10% of your data that has 90% of the value. When breaking down business problems into desired outcomes and KPI's, you will start to notice the same KPI's coming up over and over again. Focus on those KPI's.4. AI initiatives need to start small and address a real business problem. 5. Let your voice be heard as the world of AI evolves. It's not too late to affect change. Write to legislators. Stay educated. Highly recommend Bill's books especially "" The Economics of Data, Analytics and Digital Transformation'. He is also a very charismatic and energetic speaker who loves Caribou coffee! hashtag#DataEconomics hashtag#Innovation hashtag#valuedriven hashtag#BillSchmarzo hashtag#designthinking",Customer Centricity
"So excited to welcome APMatching to the Basware family.  Together, we will drive even more value for our customers! 

#nowitalljusthappens",Not Customer Centricity
"Jeffery L. and I are thrilled to announce the results we've had at Assort Health, the healthcare industry's first generative AI for call centers, showcasing our successful case study at the Illinois Bone and Joint's Chicago Division. We're humbled to have been picked up by Aaron Weitzman at Axios, Fortune, The Wall Street Journal, and more. The call center often marks the beginning of a patient's healthcare journey, and it is frustrating and time consuming. Today, If you call your doctor's office and hear the recording say"""" You are the""sixth""caller. Your wait time is""31 minutes' "" you're bound to hang up and give up getting help.The Assort Health team is committed to solving this problem.  We're on a mission to ensure healthcare is accessible for everyone, everywhere, at any time, and are using the latest advances in AI to solve this pressing issue.Assort Health is revolutionizing the way large healthcare organizations handle patient communication. By leveraging Voice AI to take over routine call tasks, we've managed to slash call drop rates by more than two times and halve waiting times within just 30 days with our partners.I'm honored to work alongside some of the brightest minds in the field. Our platform is at the forefront of care navigation technology, powered by an advanced framework that drives ChatGPT's voice interactions. This is an inevitable shift over the next 5 years, and we will be leading that charge.And yes, we're hiring! Thank you to everyone who has supported us along this journey so far. Matt Humphrey, Amit Garg Jenny Friedman Ankit Jain Aditya Khosla Immad Akhund Neil Batlivala Bobby Green Brandon Hull Andrew Tan Brandon K. Sim Trevor Martin. Now, back to work Ys .",Customer Centricity
"Elevance Health CEO Gail K. Boudreaux gave a keynote speech at hashtag#CES about the use of technology to make hashtag#healthcare more proactive, predictive and personalized. The health insurance giant, which serves 117 million people, sees opportunities to leverage hashtag#generativeAI and other technologies to make healthcare easier to navigate, chief AI officer Shawn Wang said during an interview at CES.""We're looking at 'How do we get AI embedded in every major business?' We think about AI as being 'people-first.' You  start with why. Why do we do this? What problem are we trying to solve?"" Wang said. Heather Landi, Fierce HealthcareAt Intelliswift Software, we are helping healthcare payers and providers across a range of hashtag#GenAI applications - from summarization, generating predicting insights, to AI virtual assistant/Chatbot, to automating business processes. Reach out to our healthcare business leaders to collaborate - Hassan M. Sharif, Kristie A. Tran, MBA.",Customer Centricity
"Thank you so much Patrick Wright! I am extremely honored. So proud to be part of this AMAZING AdvoCare team!! Thank you team for pushing me and providing me your invaluable support everyday!!Thank you so much to all my mentors and my family for their continuous support and encouragement.Thank you Rashmi Jain and Abby Taylor for nominating me!Thank you DallasCIO team for bringing us together and celebrating us. I am so glad to be part of DallasCIO. As we always say the answer is in the room!!Congratulations to all the 2024 Dallas ORBIE Awards Nominees, Finalists, and Winners!!hashtag#orbie2024",Not Customer Centricity
"I've said it before, when you capture the consumer you capture the patient and you'll win in the end. I have no idea if Apple can continue to execute at a high-level as it moves deeper into healthcare, but their macro strategy is on point.hashtag#healthcare hashtag#healthcaretech hashtag#consumers hashtag#patients hashtag#remotepatientmonitoring hashtag#wearables hashtag#diabetes hashtag#hearthealth",Customer Centricity
Day 3 of hashtag#DIA (and final) come and talk to us about PV and modernised study design for late phase and observational research hashtag#innovation hashtag#patients first,Customer Centricity
This is what it looks like when you have successful partnerships !,Not Customer Centricity
"sY    z Y  s  sz- z z z   s zzz2- z sz zz Y1""(...) it's about the hashtag#mindset"" Is the phrase that stuck in my head after a conversation with a good friend about dependencies between teams. It made me reflect and I took one step back to embark in a journey which made me think...   zWhen an organization bets for a tech-first approach, the question shifts from ""how can this hashtag#technology solve a user problem?"" to ""how can we use this technology, regardless of any user problem?"" And the anxiety to hunt problems which could fit the technology starts.   szWith a tech-first approach an organization, obviously, is not going to start aligning teams around user-segments but around tech. What does it happen when ""Agile"" starts kicking-in? Teams slice ""epics"" into user-stories but something we don't notice (maybe nobody does) is that we are also slicing the user-journey and so slicing the end-to-end hashtag#value stream to a ""maybe"" or even no-value stream. This is when pointless conversations about dependencies start, feeling that we are solving a big problem for our users when what we are really doing is entering in a maze with no way out.Z s3s s zsAgile, in its core principles, aims to minimize, not manage, dependencies, so, why do Agile teams find themselves managing dependencies without really knowing how they ended up there? The answer lies not in the methodology itself, but in the organizational inertia. Organizations, slaves of their medieval service organization models, struggle to make the shift towards user-centricity, however, none of them lack terms such as ""Tribe lead"" or ""MVP"", I mean, you can put lipstick on a pig, but it's still a pig.s  z sUnfortunately this is not an exception but rather the rule and I understand that organizations want to change but don't really know where to dig, well, here is a simple Roadmap to get started:"" Know your users!!!: simple but we still don't get it. Talk with your users and segment them into specific needs and challenges"" Getting organized around what we want to achieve. Form teams representing the entire end-to-end value stream, not just technology silos. Believe it or not, most of the times, users are not excited about the technology but about seeing their problems solved"" Effectiveness over efficiency. Is not about how many <Agile term> did we deliver, but did we solve any problem for our users?"" Experiment, prototype and iterate quickly, learning from user feedback at each stage is a must plus it helps teams grow and bond"" Be patient, moving from the Middle Ages to the Modern Era does not happen in 2 Sprints Y  hashtag#agile hashtag#change hashtag#empowerment hashtag#leadership hashtag#productmanagmentCredits: Comic AgilA",Customer Centricity
"Today I'm sharing some great news. SalonCentric has made a minority investment in SalonInteractive, which complements an existing commercial agreement between SalonInteractive and SalonCentric. You can read the full press release here: ! https://bit.ly/48SVk63 For those who may not know, SalonInteractive is an API (Application Programming Interface)-based platform that connects salon management software and apps to provide four online services:     An auto-replenishment salon inventory management system (B2B ordering).   An Ecommerce boutique in which stylists and salon owners can conduct retail sales.  CRM software that helps salons and stylists better manage customer relationships and market new products/services.   A comprehensive data panel to ensure salon owners can measure the success of their salon business activities. The SalonInteractive platform has already signed agreements with seven major salon management software companies, including EnvisionNow, Inspire by STX, Meevo (Millennium Systems International), Phorest Salon Software, Rosy Salon Software, Square, Vish, and more are on the way.  This expanded partnership with SalonInteractive enables us to fully develop our strategic commitment to building an industry ecosystem that provides independent stylists, suite owners and traditional salons with a variety of business solutions that help them run and grow their businesses. In other words, we will work closely with curated digital partners to provide innovative solutions that modernize and grow the salon industry. Of course, SalonInteractive will remain connected to their existing independent distributor partners, as I believe their roles are essential to the industry. I am proud to be a part of this partnership and proud of our commitment to bringing innovations like SalonInteractive to the professional beauty industry.",Customer Centricity
It's time for women to be at the table and to be treated fairly in sports. Tax dollars at work should work for everyone.,Not Customer Centricity
"This innovative portable laptop stand, keyboard and touchpad is ideal for home users or digital nomads according to Mark Sparrow at Forbes. Check it out! #CasaPopUpDesk #logilife",Customer Centricity
"The Houston Community College Board of Trustees named Margaret Ford Fisher, Ed.D., as the institution's new chancellor on Jan. 24. She had served as HCC's Interim Chancellor since Sept. 1, 2023.READ MORE: https://lnkd.in/g8gfzecr",Not Customer Centricity
"I had the privilege of representing Honeywell #Futureshapers at the World Economic Forum's #AI Governance Alliance meeting and Global Technology Retreat last week in San Francisco. It was a meaningful time to connect with so many peers from across the world and discuss how we are leveraging this breakthrough technology to improve customer experiences, create value and radically change education and healthcare. We are just at the beginning and Im excited about whats to come!",Customer Centricity
"Yesterday was my MBA graduation. I'm ashamed to admit I considered not going. (I actually finished back in October "" My 10-year-old son had a school Christmas party "" The drive to campus is nearly 3 hours each way "" I had work to finish.) I didn't send announcements. I didn't invite anyone. Yet I went. My husband and my 11th grade AP English teacher from 1994 volunteered to go with me. (I sent my mom the livestream link and texted my dad this picture after the ceremony.)I concluded that my skipping graduation would have been selfish and wrong.As a proud member of the Choctaw Nation of Oklahoma, I needed to be seen in my tribal regalia walking across the stage. My tribe completely funded my MBA, and Native Americans "" especially little girls (and middle-aged moms!) "" need to see what is possible. In 2022, Native Americans and Alaskan Natives made up 1% of the total U.S. population. Of those of us age 25 and older, only 16.8% had earned a bachelor's degree or higher. (The rate for all Americans is 35.7%.)I'm sharing the following stats from the Postsecondary National Policy Institute because I want to do better. aa In Fall 2021, Native American students made up 0.7% of all postsecondary enrollment.aa In 2021, 28% of the 18- to 24-year-old Native American population were enrolled in college compared to 38% of the overall U.S. population.aa Since fall 2010, Native American enrollment has declined from 196,000 to 121,000, a 38% decrease:"" Undergraduate enrollment declined from 179,000 to 107,000, a 40% decrease."" Graduate enrollment declined from 17,000 to 14,000, a nearly 18% decrease.Only 4.8% of Indigenous adults have a graduate degree, according to The Education Trust. Studies consistently show that less than 1% of Indigenous adults have a Ph.D.Native American friends, please choose to be seen when you achieve. When one of us shines, it can illuminate the path for those near us. ai YZai hashtag#nativeamerican hashtag#indigenousbusiness",Not Customer Centricity
"At hashtag#TEDAI2023 was good to hear from Ashok Chennuru and our focus at Elevance Health and how we are applying AI.""The patterns that we focus on are to do with improving the consumer experience and enabling our care providers. We then ask the question - how do we leverage AI automation for administrative simplification, so we can take complexity out to benefit our consumers and also enable our providers"" then just as important - how do we scale AI at the speed of trust""""hashtag#AISpeedofTrust hashtag#careproviderenablement hashtag#aiautomation",Customer Centricity
"So proud to participate in the UnitedHealthcare Children Foundation's first ever Innovation on Ice where our amazing sponsors raised nearly $160k which will provide medical grants for 91 children!So thankful for all our speakers, sponsors and volunteers! Thank you Sandeep Dadlani , Michael Baker , Julie Durham , Jared Carr , sara cassidy , Kelly Devoy , Zachary Crnecki , Jill Awe , Molly Hickey , Adam Caplan , and most of all Ann Boss-Cronin our fearless ringleader! You all made a huge difference today - in the words of Sandeep ""this is the most important thing we will do all week""Looking forward to tomorrow's Frosty Fat Tire event with UHCCF!",Not Customer Centricity
"About a year's worth of thank-yous to Barbara Beltram, Thao Nguyen, Optum Supplier Risk Management, and the wonderful mentors I have the privilege to learn from. The guidance, coordination, and motivation has culminated into a graceful landing into the welcoming environment of UnitedHealthcare - Employer and Individual Underwriting. Since late September 2023, I have been gaining valuable experience testing health care claim data of the underwriting data mart in SQL Server Management Studio while connecting how the data supports the larger managed care picture. I've had the additional pleasure of meeting many smiling faces of the Las Vegas UHG offices in person while working remotely. The past year learning about the data-driven healthcare industry from some amazing individuals has just been the beginning.",Not Customer Centricity
Congratulations to Drs. Gary Quinlivan and Rob DePasquale. Both Dr. Quinlivan and Dr. DePasquale were named Emeritus Professors by Saint Vincent College. Very much deserved for all the years of service to the institution. Saint Vincent College #emeritusprofessor #mckennaschoolsvc,Not Customer Centricity
"Good times this week in Sweden at Dialogkonferansen, which was unlike any event I have ever participated in.  Big thanks to Arild Horsberg and the entire Bas Kommunikasjon team for the invitation to speak and for putting on an incredible event. Beautiful venues, great topics, and most importantly a lot of really bright and fun people who I enjoyed spending time with. The week reinforced to me the power of great storytelling in both the marketing and CX worlds, and it's not just because I got to tell one of my favorite stories from this year about my daughter (who stole the show again).",Not Customer Centricity
"I'm happy to share that I'm starting a new position as Senior Vice President of Product Strategy at Shaw Systems Associates, LLC!",Not Customer Centricity
"Neela Montgomery Appointed as New CEO of Orveon Global""Neela is a highly accomplished leader in high-growth, vibrant consumer businesses and we are thrilled to welcome her as CEO of Orveon."" - Tricia Glynn, Chair of the Board at Orveon and Managing Partner at Advent International""I see immense opportunity to continue developing the platform's capabilities while nurturing the success of bareMinerals, BUXOM, and Laura Mercier."" - Neela Montgomery, Incoming CEO at Orveon Globalhashtag#leadership hashtag#beauty hashtag#SoRNewsRead our take and check out the key highlights Y",Not Customer Centricity
"Now for an unexpected surprise, this is a very nice one.... happy, honored, and humbled to have been selected as a Senior Member of the National Academy of Inventors. (although, comes to mind, the term ""senior"" may be both flattering and perhaps not so much...)https://lnkd.in/ePZY5R7z",Not Customer Centricity
"Welcome, Nakesha Lopez, executive vice president and Chief People & Culture Officer to Advocate Health! We're thrilled to have you to align the HR function with the organization's strategy, drive teammate engagement and craft the employee value proposition to ensure Advocate Health remains a top workplace. Learn more about Nakesha:",Not Customer Centricity
"I'm happy to share that I'm starting a new position as Owner/CEO at Dual Impact Consulting, LLC!",Not Customer Centricity
"I've never seen a service as beloved as GoodRx. In the more than 50 products and services I've been part of in my career, many were impactful on the lives of people who used them for communication, relationships, and connection. But not like GoodRx.Healthcare can be a life-or-death matter. When you can't access healthcare the way you should, it's terrifying, frustrating and exhausting. That was true for my own stepmother, who couldn't get affordable access to insulin due to a blip in Medicare. Thankfully, GoodRx opened up options.Whenever I talked with customers at the doctor's office, at social events, or even in an Uber, people were so grateful for GoodRx. Millions of people every month use GoodRx, saving them more than $70 billion so far.So with all the customer love and opportunity, you might be surprised I've decided it's time for my next play. Our team accomplished so much together: * We built innovative products that solve real problems. We deployed the first phases of our AI/ML products that help people get what they needed faster and at better prices. We built new medication management solutions that significantly increased patient adherence, one of the biggest problems in healthcare. * We made GoodRx more useful and engaging for its community. We materially changed consumer engagement in a short period of time, showing up in everything from monthly active users, revenue per returning users and retention. People now use GoodRx for more than just discounts.* We changed the way a healthtech company can work. We dramatically increased our velocity, improved our experience, and overhauled our overall product, design and tech culture. Working cross-functionally with shared goals, our teams delivered great results and innovative ideas came from everyone. I'm especially proud of the diverse leadership bench we built (now, majority led by women) to better represent the community we serve.During my time at both Meta and at GoodRx, it was clear to see how quickly AI "" especially NLP, generative AI and machine-learning "" was transforming everything. It was exciting to see some of the same playbooks in ML that I learned at Facebook worked just as well with personalization at GoodRx. And how much faster it was to set up those systems that Facebook spent years developing.There is so much new opportunity emerging right now: From generating dynamic content for entertainment companies, to building healthcare agents that translate ""doctor speak,"" to training weed-killing lasers on tractors, to transforming even the hated performance review process. It's easier than ever to build. (I'm currently training a prediction engine that extracts content from emails for personalized travel planning "" if I can do it, you can, too.)I'm excited to share with you what's next very soon (sorry, this is a cliffhanger post!). This next wave of innovation will be tremendous, and reminds me of some key technology epochs before. It's time to jump in!",Customer Centricity
"When we designed the Jefferson Health Honickman Center, our new state-of-the-art outpatient care center, we knew we wanted to create much more than a traditional healthcare facility. We hoped to foster a true sense of #community, so we created an adjoining public plaza that could be activated for special events, fitness classes, and more. 
 
This week, at Jefferson Plaza, we hosted the #Jefferson200 Block Party in partnership with the citys annual Wawa, Inc. Welcome America festival. It was a celebration of #innovation and #education as we recognized Jeffersons rich 200-year legacy and commitment to Greater #Philadelphia. Live music, a DJ, free food, giveaways, #health resources, and a cornhole tournament for Jefferson staff, were some of the highlights. We even had an incredible performance by Phillys own Kathy Sledge, a founding member of the iconic group Sister Sledge. 
 
The most meaningful part of the day was that our team kicked off the party with a service project to make 500 sandwiches for Our Brothers Place shelter. Volunteerism has been a key part of our #bicentennial celebration as weve committed to at least 200,000 hours of service in honor of 200 years. Were half way toward that goal and were just getting started. 
 
Thanks to all who came out to what I hope is just one of many special moments on #JeffersonPlaza. 
 
#healthcare #communityhealth #healthequity #communityservice",Customer Centricity
"Finally getting around to posting more about last weeks events!Last Friday and Saturday I had the pleasure of being one of 50 students selected to participate in the #TruistImmersiveLearningEvent. Together over the two days Green Team (Tharun Kumar Reddy Vattam, Deepthi Meher, Ayisha R., Fred Schuck, Riona Adela, Ruthvika Kosuri, Trinity Wells, and myself) participated in rapid prototyping and demoing a booking solution for IHG Hotels & Resorts utilizing Amazon Web Services (AWS), Verizon, Wicket, and Figma. The entire experience was unique, exciting, and a tad stressful (of course in a good way). I'm incredibly grateful for the chance and am hoping to participate again next year if Truist will have me!While we didn't come first in the pitch competition, all of the Green Team members came first in my heart; such an amazing experience to work with all of these skilled and hard-working individuals. It was also amazing to have real-time support from individuals from each of these companies as well as #TeamTruist staff. Special shoutout to Mike DeYoung, Brandon Castagna, Spencer Hawkins, Shannon Vanderhill, Michael Senuta, and David A. Lane for being our teams facilitators and guides through our rapid-prototyping journey.Another thank you to Eric Fender and Kourtney S. Peterson, MPA as well as the other UNC Charlotte Belk College of Business staff who helped organize the event and make it all possible. Thank you as well to, Edward Lopez, CCXP, Laura Smith, and again Shannon Vanderhill, MFA for introducing me to Design Thinking and inspiring me to seriously consider it as a career field I'd like to get into.Once again, thank you again to everyone I've tagged, getting to meet any of you is already a great joy for me, getting to meet all of you was beyond that, it was inspiring. I wish all of you good things to come!#InnovativeLeadership #RapidDevelopment #Charlotte #UNCCharlotte #BCOB",Not Customer Centricity
"We are excited to announce our newest partnership with NexJ Health. https://lnkd.in/dXe9D33 ""This partnership is a natural evolution that allows us to leverage NexJ's powerful analytics to further personalize our state-of-the-art coaching capabilities with a focus on driving better health outcomes at a significantly lower cost for those with polychronic conditions,"" noted Maureen O'Connor, ZealCare's CEO.Read more about the exciting partnership and the unique solution ZealCare and NexJ bring to those living with chronic health conditions. https://zealcare.com/ hashtag#Partnership hashtag#ChronicDiseases hashtag#HealthInnovationRALPH SNYDERMAN, M.D. Maureen O'Connor Cassie Wallace Ginny Leavitt Connor D. Drake, Ph.D. Steve Nelson Natalie Wong Marcus Osborne Bimal Shah",Not Customer Centricity
"We're honored to share that we've been named by Forbes as one of America's Best-in-State Wealth Management Teams for 2024, ranking #4 in the state of Illinois. Thank you for the trust you have placed with our team. We remain committed to managing our client's financial lives so they can focus on areas of their life that bring them joy, meaning and purpose. [Source: Forbes.com (Awarded Jan 2024)  Data compiled by SHOOK Research LLC based for the period from 3/31/22""3/31/23. (https://lnkd.in/exXdw9ib)] https://lnkd.in/eGY8xFqZ """,Not Customer Centricity
"Saluting our nation's defenders this Armed Forces Day! Today and every day, the Marine for Life Network honors the brave men and women who serve and protect our nation. 

#gratitude #armedforcesday #warriorsconnected #m4lnetwork",Not Customer Centricity
"The best way to manage disruption is to lead it. At Procter & Gamble, we drive innovation forward by deeply understanding our consumers' needs. This approach ultimately benefits all our stakeholders and drives growth. Our #innovation, retailer partnerships and resilient supply chain were front and center at Shoptalk 2024. Read about my conversation with Yahoo! Finance Editor Brian Sozzi at the P&G blog:",Customer Centricity
"Since 2019, Eversource Energy and the other Mass Save Sponsors installed over 95,000 heat pumps in more than 75,000 homes and businesses across the Commonwealth. Im proud to see how Massachusetts is not only the heat pump leader among New England states but has also coupled heat pump installations with weatherization solutions and the creation of a Heat Pump Installer Network with over 1,500 participating contractors. Forward-thinking initiatives like these and collaboration between the Sponsors of Mass Save, business partners, communities, and residents are laying the foundation for a greener, cleaner future. Read more below. #decarbonization #heatpumps #energyefficiency ",Customer Centricity
"Talk about coming full circle: proud to announce my company, Abridge's new collaboration with UChicago Medicine.  I spent 4 years training in pulmonary, critical care and health services research at this esteemed organization.  It was a launchpad for me to work on health policy all the way up to the White House. 

Thrilled for this partnership - together, we'll be tackling burnout in a days-weeks way (not a months-years way), enhancing Ambient to capture #SDoH and other critical factors about our patients to supercharge UCM's population health efforts, and researching our impact to share with the world.

Sachin D. Shah, Stephen Weber, Bree Andrews, Brenda Battle and other colleagues  - excited to see where we can go together.",Not Customer Centricity
"Today was the grand opening of Boomis new office in Conshohocken! I couldnt be prouder of #TeamBoomis hard work and dedication. This space embodies our commitment to innovation and growth. 

Thank you to Mayor Yaniv Aronson, Tiffany Wilson from the office of Senator Hughes, Dean Miller from Philadelphia Alliance for Capital and Technologies (PACT), and Allyson Dezii from The Chamber of Commerce for Greater Philadelphia for attending our ribbon cutting ceremony, we are thrilled to call Conshohocken Boomis new home. 

Im also REALLY excited about the barista ",Not Customer Centricity
"I am pleased to announce the launch of our Craig H. Neilsen Foundation funded project website on accessible housing for the hashtag#spinalcordinjury community. This project is being done in partnership with Spinal Cord Injury Ontario where we are exploring the accessible housing needs of people with spinal cord injury / dysfunction (SCI/D). With this data, we will then work with the SCI/D community to co-design a housing tool-kit to provide knowledge and resources on accessible housing. It is early days in our work here at our St. John's Rehab Research Program at Sunnybrook but look forward to seeing the website grow over time to become an educational resource on accessible housing. https://lnkd.in/gdPcfnWc Grateful to our amazing team supporting this work - Kirstin Yuzwa, peter Athanasopoulos, Chester Ho, Sara JT Guilcher, Krista Best, Anita Kaiser, Vanier Scholar, Christine Sheppard, Vanessa Noonan, Sarmitha S., Eva Cohen, Jeremie Larouche, Julie Sawchuk, Nikoletta Erdelyi",Customer Centricity
"There is a special club that no parent ever wants to join""the one where you have lost a child. There is an even smaller club for parents who have lost a child to suicide. While parents who have lost a child to a physical illness openly talk about it, when a parent loses a child to suicide, it is spoken about in hushed tones.What is the difference between losing a child to a physical illness compared to a mental illness? How it is spoken about! But why? They are both illnesses. When I lost my son, Langdon, to suicide, I made a promise to myself and to Langdon that I wouldn't speak in hushed tones.In the last almost 2  12 years since Langdon's death, I have been asked to speak to a friend of a friend or the sibling of a friend who has lost a child to suicide more times than should be allowed. Because of this and because of Langdon, I have changed the direction of my life to helping those who suffer from mental health issues or those who care for them.Why am I posting this today? Today is Langdon's 23rd birthday, and I know he would not want someone to have to talk in hushed tones or feel alone. I don't know who said this, but there are many Suicide loss survivors who need to hear this. ""You are not strong enough to make someone die or even make them stay""hashtag#suicidelosssurvivor hashtag#mentalhealth hashtag#mentalhealthmatters hashtag#mentalhealthawareness hashtag#suicideawareness hashtag#suicideprevention",Not Customer Centricity
